school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
3,1,1,0,1,13.0,1,0,98.0,87.0,87.0,56.0,71.0,91.0,52,69.0,1,1,1,0,5,4,33,1,6,2,3.0,5.0,3.0,5.0,0,4,3,4,3,3,5.0,1,0
2,0,0,0,1,13.0,0,0,70.0,74.0,74.0,42.0,49.0,45.0,12,44.75,2,3,1,2,1,1,20,1,0,0,4.0,4.0,3.0,3.0,2,5,6,3,2,1,4.0,1,1
0,1,1,0,1,13.3,4,12,79.3,88.0,81.7,65.5,61.9,69.7,88,65.60000000000001,2,3,1,2,3,1,36,1,6,0,0.7,4.6,5.1,5.1,2,5,5,2,1,2,2.9,0,0
0,1,1,0,0,11.1,2,2,83.1,82.3,81.8,62.4,65.8,68.1,168,69.475,0,1,1,1,1,4,42,1,6,1,5.1,5.5,4.4,4.8,0,1,2,2,5,0,5.2,0,0
0,1,1,0,1,8.0,2,10,78.0,81.0,75.0,65.0,73.0,76.0,61,68.5,0,1,1,1,1,4,33,1,6,1,1.0,5.0,5.0,5.0,0,1,0,0,1,1,5.0,1,0
3,1,1,0,0,13.0,1,0,86.0,93.0,93.0,70.0,83.0,83.0,179,80.5,1,1,1,0,5,4,20,1,6,2,3.0,3.0,3.0,3.0,0,1,3,4,1,2,3.0,0,0
1,0,1,0,1,13.0,1,0,81.0,86.0,83.0,68.0,77.0,63.0,133,70.25,0,1,1,2,1,4,33,1,6,0,4.0,3.0,4.0,3.0,0,6,2,4,3,3,4.0,0,0
3,1,1,0,0,6.0,2,1,78.6,77.3,86.4,70.1,69.7,77.5,128,72.35,0,1,1,2,4,1,52,1,6,2,4.4,3.7,5.3,4.8,2,1,2,4,5,3,3.8,0,0
0,1,1,0,1,13.0,1,1,77.1,69.3,75.8,65.1,64.2,65.3,41,62.22500000000001,0,0,1,2,5,5,23,1,6,2,3.7,3.6,3.0,1.9,2,6,6,4,5,0,1.7,1,0
3,1,1,0,1,6.0,2,1,77.8,80.5,83.4,70.7,56.7,76.3,87,67.19999999999999,0,3,1,2,4,4,27,1,6,2,1.7,2.8,3.0,4.0,2,1,6,4,3,3,1.9,0,0
0,1,1,0,0,12.7,0,7,83.5,86.0,82.6,78.8,72.1,81.3,176,79.05,0,3,1,1,5,5,57,1,6,2,3.9,4.1,4.6,2.7,2,1,3,4,3,3,4.1,1,0
3,1,1,0,0,6.0,2,14,65.0,64.0,69.0,59.0,60.0,57.0,49,58.25,0,0,2,2,5,5,33,1,6,2,2.0,3.0,1.0,2.0,2,1,6,4,5,2,1.0,0,0
1,0,1,1,0,9.0,0,0,82.0,99.0,80.0,73.0,68.0,57.0,167,69.75,1,1,1,0,0,0,44,1,6,1,5.0,3.0,5.0,2.0,0,3,3,4,5,2,4.0,1,0
3,1,1,0,1,7.0,2,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
3,1,1,0,0,6.0,2,0,94.0,98.0,98.0,75.0,72.0,57.0,185,72.75,2,0,1,0,4,3,66,1,6,2,3.0,5.0,3.0,2.0,0,4,1,3,2,2,1.0,0,1
3,1,1,0,0,12.0,4,0,92.0,93.0,93.0,73.0,77.0,70.0,191,77.25,0,5,1,1,1,5,20,0,6,0,4.0,5.0,4.0,5.0,0,3,3,4,1,3,5.0,0,0
1,0,1,0,0,12.0,0,0,62.0,65.0,64.0,39.0,48.0,38.0,31,44.25,2,3,2,2,4,4,61,1,1,2,3.0,4.0,3.0,2.0,2,1,6,3,5,2,2.0,0,1
1,0,1,0,0,10.7,0,1,81.6,78.1,76.3,80.4,74.3,55.0,170,72.9,0,0,2,1,5,0,35,1,5,0,5.1,3.3,3.7,3.0,0,1,2,4,1,2,3.8,0,0
3,1,1,0,1,13.0,1,0,89.0,88.0,88.0,57.0,86.0,62.0,191,73.5,2,1,1,2,4,5,33,1,6,0,5.0,3.0,5.0,3.0,0,1,3,2,1,2,3.0,0,0
3,1,1,0,0,7.0,3,14,20.0,37.0,0.0,20.0,33.0,17.0,2,25.0,0,1,1,1,1,2,5,0,1,1,2.0,2.0,2.0,1.0,2,1,5,3,5,3,1.0,1,1
1,0,1,0,0,13.0,1,0,95.0,99.0,99.0,70.0,84.0,72.0,171,77.0,0,3,1,2,5,5,33,1,6,2,4.0,4.0,4.0,3.0,0,1,3,4,3,3,4.0,1,0
3,1,1,0,1,8.0,3,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
2,0,0,0,1,13.0,1,0,86.0,88.0,78.0,60.0,58.0,62.0,78,60.75,0,3,2,1,1,1,33,1,6,0,4.0,3.0,5.0,5.0,2,1,6,4,4,3,4.0,0,0
3,1,1,0,0,12.0,4,10,93.0,92.0,92.0,84.0,54.0,94.0,198,81.75,0,1,2,1,4,5,5,1,6,1,4.0,5.0,4.0,5.0,2,4,3,2,3,2,5.0,1,0
1,0,1,0,0,12.1,0,2,83.5,78.6,80.9,59.5,71.6,65.8,111,66.625,0,3,1,2,4,4,29,1,5,0,3.8,3.4,2.6,2.5,2,1,6,2,3,1,2.2,0,0
3,1,1,0,0,13.0,1,0,98.0,93.0,93.0,66.0,54.0,84.0,127,69.0,0,0,2,1,4,5,30,1,6,2,3.0,3.0,3.0,3.0,0,4,3,3,1,2,3.0,0,0
3,1,1,0,0,12.0,4,0,95.0,89.0,89.0,76.0,56.0,52.0,145,64.75,0,5,1,1,1,1,20,1,6,2,4.0,3.0,4.0,3.0,2,3,3,2,5,3,3.0,1,0
1,0,1,1,0,11.0,1,0,96.0,95.0,80.0,79.0,76.0,82.0,61,74.25,0,3,1,1,5,0,44,1,5,0,3.0,5.0,5.0,3.0,0,1,3,2,2,2,5.0,1,0
1,0,1,0,1,10.0,2,0,87.0,90.0,92.0,84.0,75.0,85.0,151,80.0,0,3,2,2,5,4,33,1,1,0,5.0,3.0,3.0,4.0,0,1,3,4,3,3,4.0,1,0
3,1,1,0,1,13.0,1,0,85.0,99.0,99.0,58.0,53.0,57.0,177,63.25,1,0,1,0,1,0,5,1,6,0,3.0,5.0,3.0,5.0,0,3,3,3,1,2,5.0,0,0
1,0,1,0,1,12.0,0,0,90.0,88.0,93.0,82.0,72.0,74.0,173,77.75,0,0,1,2,5,0,44,1,6,0,3.0,5.0,3.0,2.0,2,1,1,2,3,0,4.0,1,0
1,0,1,0,0,10.0,2,0,91.0,85.0,90.0,77.0,68.0,74.0,153,74.0,0,3,2,1,5,5,33,1,6,2,5.0,4.0,4.0,3.0,2,1,1,4,1,2,4.0,0,0
1,0,1,0,0,14.0,1,0,77.0,82.0,79.0,70.0,74.0,75.0,100,71.5,0,0,2,2,5,5,33,1,6,2,3.0,5.0,3.0,4.0,2,1,6,2,1,2,4.0,0,0
3,1,1,0,1,6.0,2,0,79.1,81.4,84.9,66.3,57.4,69.4,103,65.275,0,3,1,2,4,4,36,1,6,2,1.4,2.8,2.6,3.7,2,1,6,4,3,3,2.0,0,0
3,1,1,0,1,12.0,0,0,86.0,95.0,95.0,69.0,49.0,53.0,46,56.75,2,5,1,2,1,0,20,1,6,1,5.0,5.0,5.0,5.0,2,4,3,4,1,3,5.0,0,0
3,1,1,0,0,13.0,1,0,98.0,91.0,91.0,47.0,75.0,96.0,167,74.75,2,0,1,2,5,1,33,1,6,1,3.0,3.0,3.0,3.0,0,1,3,4,2,2,3.0,0,0
1,0,1,0,1,12.0,0,0,88.0,92.0,92.0,78.0,67.0,71.0,159,73.5,0,3,2,2,1,4,20,1,6,1,4.0,4.0,4.0,3.0,0,6,0,4,2,3,2.0,0,0
1,0,1,0,0,12.0,0,0,83.0,82.0,83.0,69.0,64.0,68.0,133,68.5,0,0,2,2,4,5,20,1,5,0,4.0,5.0,4.0,5.0,2,1,6,2,1,2,4.0,0,0
2,0,0,0,0,14.0,0,0,85.0,87.0,90.0,68.0,57.0,57.0,78,61.25,0,3,2,2,1,1,20,1,1,1,4.0,3.0,4.0,3.0,2,1,1,4,3,3,2.0,0,0
3,1,1,0,1,6.0,2,0,79.1,81.4,84.9,66.3,57.4,69.4,103,65.275,0,3,1,2,4,4,36,1,6,2,1.4,2.8,2.6,3.7,2,1,6,4,3,3,2.0,0,0
3,1,1,0,0,7.0,3,11,72.8,99.5,85.3,63.5,58.8,53.0,155,63.150000000000006,0,3,1,1,1,0,49,1,6,1,5.2,4.9,4.7,5.2,2,5,2,2,1,2,4.6,1,0
1,0,1,0,1,11.2,0,4,77.0,88.0,80.0,58.7,61.5,73.9,77,64.25,0,0,1,1,5,0,46,1,5,1,3.6,3.5,4.4,3.1,1,3,3,2,5,2,1.5,0,0
3,1,1,0,1,13.0,1,0,85.0,88.0,88.0,54.0,78.0,58.0,31,60.5,0,5,2,1,4,5,33,1,6,1,3.0,3.0,3.0,3.0,0,3,3,4,3,2,3.0,0,0
3,1,1,0,0,12.0,0,0,95.0,90.0,90.0,94.0,45.0,80.0,153,74.0,0,0,2,1,0,0,44,0,6,0,3.0,3.0,3.0,3.0,0,4,3,4,5,3,3.0,1,0
3,1,1,0,0,8.0,3,14,20.0,37.0,0.0,63.0,20.0,27.0,3,35.75,0,1,1,1,1,2,44,0,0,1,3.0,1.0,1.0,5.0,2,5,3,3,4,1,2.0,0,1
1,0,1,0,1,11.0,2,0,77.0,84.0,75.0,76.0,77.0,77.0,113,75.0,0,1,1,2,5,0,55,1,6,0,4.0,3.0,4.0,4.0,0,1,2,4,1,3,4.0,0,0
1,0,1,0,1,14.0,0,0,68.0,64.0,62.0,65.0,55.0,68.0,61,62.0,0,1,1,2,1,5,5,1,5,0,3.0,5.0,2.0,3.0,2,1,2,2,4,1,2.0,0,1
3,1,1,0,0,7.0,2,14,20.0,37.0,0.0,27.0,37.0,27.0,153,42.0,0,5,2,1,1,1,0,0,0,1,2.0,2.0,2.0,1.0,2,1,6,3,4,2,1.0,0,1
3,1,1,0,0,13.0,1,0,86.0,99.0,99.0,71.0,70.0,74.0,61,68.75,2,1,1,0,5,1,5,1,6,2,3.0,5.0,3.0,5.0,0,1,3,4,1,3,5.0,0,0
1,0,1,0,0,13.0,0,0,89.0,90.0,94.0,78.0,80.0,71.0,165,77.25,0,0,1,2,4,4,20,1,5,0,5.0,3.0,5.0,5.0,2,6,1,2,5,3,5.0,1,0
0,1,1,0,1,11.0,3,10,63.0,69.0,69.0,45.0,50.0,46.0,29,48.0,2,3,2,2,1,2,20,1,6,0,3.0,3.0,3.0,3.0,2,6,6,3,5,2,3.0,0,1
1,0,1,1,1,11.0,0,0,84.0,77.0,95.0,74.0,55.0,75.0,61,66.0,0,3,1,1,0,0,33,1,5,2,5.0,5.0,5.0,3.0,0,4,3,4,5,2,4.0,0,0
3,1,1,0,1,7.0,3,1,77.8,80.5,83.4,70.7,56.7,76.3,87,67.19999999999999,0,3,1,2,4,4,27,1,6,2,1.7,2.8,3.0,4.0,2,1,6,4,3,3,1.9,0,0
3,1,1,0,0,9.0,3,0,90.0,71.0,77.0,70.0,69.0,64.0,151,69.75,0,0,1,1,5,0,55,1,5,0,5.0,1.0,5.0,1.0,0,1,3,4,1,2,5.0,0,0
1,0,1,0,0,12.0,0,0,71.0,73.0,79.0,57.0,63.0,55.0,58,58.5,0,3,2,2,5,0,44,1,6,0,2.0,4.0,3.0,4.0,2,1,6,4,3,2,2.0,0,0
3,1,1,0,1,13.0,1,0,93.0,95.0,95.0,54.0,42.0,67.0,145,59.5,2,1,2,2,4,1,20,1,6,0,5.0,3.0,5.0,3.0,0,4,3,4,3,2,3.0,0,0
2,0,0,0,1,12.0,0,10,74.0,71.0,74.0,50.0,46.0,38.0,12,44.25,0,0,1,2,1,1,33,1,0,0,3.0,3.0,4.0,5.0,2,5,6,3,4,3,4.0,0,1
2,0,0,0,0,11.9,0,2,76.6,77.8,86.3,65.2,65.1,70.2,63,65.225,0,3,2,2,1,5,36,1,6,0,3.8,3.8,3.5,3.8,2,1,1,4,3,2,1.8,0,0
3,1,1,0,0,13.0,1,0,98.0,98.0,98.0,63.0,83.0,96.0,18,72.0,2,0,1,2,0,0,20,1,6,0,5.0,3.0,5.0,3.0,0,1,3,4,3,2,3.0,0,0
3,1,1,0,1,13.0,1,0,96.0,92.0,92.0,94.0,48.0,74.0,12,64.75,2,5,1,0,4,4,20,1,5,2,3.0,5.0,3.0,5.0,0,1,3,0,5,2,5.0,0,0
1,0,1,1,0,11.0,0,0,85.0,76.0,92.0,62.0,65.0,77.0,49,65.25,0,1,1,1,5,0,33,1,5,0,5.0,2.0,5.0,1.0,0,3,2,4,4,2,4.0,0,0
3,1,1,0,1,8.0,3,0,92.0,93.0,93.0,73.0,77.0,70.0,191,77.25,0,5,1,1,1,5,20,0,6,0,4.0,5.0,4.0,5.0,0,3,3,4,1,3,5.0,0,0
3,1,1,0,0,8.0,3,0,92.0,85.0,93.0,69.0,57.0,68.0,103,65.5,0,3,2,2,1,1,5,1,1,0,5.0,4.0,1.0,2.0,0,1,3,4,5,1,2.0,0,0
2,0,0,0,1,12.1,0,0,79.1,81.4,84.9,66.3,57.4,69.4,103,65.275,0,3,1,2,4,4,36,1,6,2,1.4,2.8,2.6,3.7,2,1,6,4,3,3,2.0,0,0
1,0,1,0,1,10.0,2,0,94.0,89.0,89.0,81.0,77.0,74.0,167,78.25,0,3,2,2,5,5,44,1,6,2,5.0,4.0,4.0,4.0,0,1,3,4,5,2,4.0,1,0
1,0,1,0,1,14.0,0,0,76.0,69.0,73.0,70.0,68.0,61.0,113,67.25,0,0,1,2,4,4,20,1,1,0,3.0,5.0,4.0,4.0,2,1,6,4,3,2,4.0,0,0
3,1,1,0,1,7.0,3,5,86.4,89.6,83.2,62.2,58.5,59.6,83,61.2,0,3,2,1,1,1,33,1,6,0,4.2,3.4,4.6,4.8,2,1,6,4,4,3,4.1,0,0
3,1,1,0,0,13.0,1,0,94.0,98.0,98.0,75.0,72.0,57.0,185,72.75,2,0,1,0,4,4,33,1,6,2,3.0,5.0,3.0,5.0,0,4,3,4,1,2,5.0,0,0
3,1,1,0,1,13.0,1,0,92.0,89.0,89.0,60.0,87.0,71.0,195,77.5,1,0,2,0,4,0,20,1,0,2,3.0,5.0,3.0,5.0,0,1,3,4,5,2,5.0,2,0
2,0,0,0,1,12.2,0,0,78.1,75.9,85.1,68.2,57.5,73.1,96,66.35,0,3,1,2,4,4,37,1,6,2,1.4,3.3,2.8,4.4,2,1,6,4,3,3,1.7,0,0
2,0,0,0,1,13.2,0,2,73.4,75.0,71.2,43.0,49.9,46.6,11,45.425,2,3,2,2,1,1,28,1,0,0,4.1,3.9,3.1,3.2,2,5,6,3,2,1,4.5,1,1
1,0,1,0,0,12.3,0,0,88.9,81.7,86.9,68.8,62.6,73.3,113,68.675,0,3,2,2,0,0,27,1,6,1,3.9,3.8,5.2,4.1,2,1,1,4,2,3,5.1,1,0
1,0,1,0,0,14.0,0,0,74.0,70.0,74.0,65.0,62.0,59.0,46,60.5,0,0,1,2,4,0,5,1,6,0,4.0,4.0,3.0,4.0,2,1,6,4,3,3,4.0,0,0
0,1,1,0,1,9.9,2,4,90.4,93.1,83.8,91.1,58.5,58.0,33,65.0,0,3,1,1,0,5,8,1,0,0,0.9,3.6,2.9,5.7,0,1,3,2,5,2,5.2,0,0
3,1,1,0,1,12.0,0,10,87.0,87.0,87.0,65.0,40.0,51.0,21,51.0,0,5,2,1,1,0,5,1,6,0,3.0,3.0,3.0,3.0,2,1,3,4,5,2,3.0,0,0
1,0,1,1,1,10.0,0,0,83.0,83.0,77.0,91.0,75.0,48.0,119,71.25,0,0,1,1,0,0,33,1,5,0,5.0,2.0,5.0,5.0,0,1,3,2,3,2,5.0,1,0
1,0,1,0,1,13.5,1,7,68.5,72.6,79.3,52.3,61.4,62.5,51,58.475,2,1,2,2,4,4,44,1,1,0,5.3,3.2,4.3,4.0,2,5,2,3,5,1,5.3,0,0
3,1,1,0,1,6.0,2,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
3,1,1,0,0,13.0,1,0,98.0,92.0,92.0,84.0,84.0,54.0,39,69.0,0,1,2,1,4,0,33,1,6,2,5.0,5.0,5.0,5.0,2,1,3,2,1,3,5.0,0,0
1,0,1,0,1,13.0,0,0,89.0,89.0,82.0,84.0,88.0,86.0,176,85.5,0,0,1,2,5,5,33,1,5,0,4.0,4.0,4.0,4.0,2,1,1,2,3,3,3.0,0,0
1,0,1,0,1,13.0,0,0,87.0,83.0,86.0,78.0,66.0,72.0,165,74.0,0,3,2,1,4,5,33,1,5,2,5.0,5.0,4.0,4.0,2,1,1,2,5,2,4.0,1,0
3,1,1,0,1,13.0,1,0,92.0,95.0,95.0,67.0,84.0,91.0,194,83.25,1,0,1,0,1,1,43,1,6,2,3.0,5.0,3.0,5.0,0,3,3,4,1,2,5.0,1,0
3,1,1,0,0,7.0,2,14,20.0,37.0,0.0,27.0,37.0,27.0,153,42.0,0,5,2,1,1,1,0,0,0,1,2.0,2.0,2.0,1.0,2,1,6,3,4,2,1.0,0,1
3,1,1,0,0,8.0,3,7,83.5,86.0,82.6,78.8,72.1,81.3,176,79.05,0,3,1,1,5,5,57,1,6,2,3.9,4.1,4.6,2.7,2,1,3,4,3,3,4.1,1,0
3,1,1,0,0,9.0,3,14,20.0,37.0,0.0,27.0,45.0,75.0,6,45.75,0,1,1,1,3,2,5,0,1,1,2.0,1.0,2.0,1.0,2,1,1,3,2,0,4.0,0,1
2,0,0,0,1,13.0,1,0,95.0,96.0,89.0,77.0,72.0,80.0,151,76.25,0,0,1,2,5,4,33,1,6,2,5.0,5.0,4.0,5.0,0,1,3,4,1,3,5.0,0,0
3,1,1,0,1,13.0,1,0,88.0,90.0,90.0,94.0,80.0,66.0,9,70.25,2,3,2,0,5,0,33,1,6,2,4.0,5.0,4.0,5.0,0,4,3,3,1,3,5.0,0,0
3,1,1,0,1,13.0,1,0,88.0,96.0,96.0,79.0,84.0,59.0,179,77.0,1,5,1,0,5,0,33,1,6,2,3.0,5.0,3.0,5.0,0,4,3,3,5,2,5.0,0,0
3,1,1,0,1,8.0,3,0,92.0,93.0,93.0,73.0,77.0,70.0,191,77.25,0,5,1,1,1,5,20,0,6,0,4.0,5.0,4.0,5.0,0,3,3,4,1,3,5.0,0,0
3,1,1,0,1,6.0,2,11,72.8,99.5,85.3,63.5,58.8,53.0,155,63.150000000000006,0,3,1,1,1,0,49,1,6,1,5.2,4.9,4.7,5.2,2,5,2,2,1,2,4.6,1,0
3,1,1,0,1,7.0,3,10,94.0,97.0,97.0,89.0,40.0,54.0,18,57.25,2,1,1,2,5,1,5,1,6,0,4.0,5.0,4.0,5.0,2,4,3,4,1,2,5.0,1,0
2,0,0,0,1,12.0,0,0,82.0,89.0,88.0,76.0,68.0,65.0,127,70.25,0,3,2,1,4,0,5,1,6,2,4.0,4.0,4.0,2.0,2,6,1,4,1,0,3.0,1,0
3,1,1,0,1,13.0,1,0,93.0,89.0,89.0,58.0,47.0,65.0,196,65.75,1,1,2,0,1,0,33,1,6,2,4.0,5.0,4.0,5.0,0,4,3,2,1,2,5.0,0,0
2,0,0,0,0,13.0,1,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
3,1,1,0,1,9.0,3,0,74.0,82.0,82.0,75.0,76.0,57.0,39,65.5,0,5,1,1,5,0,33,1,5,0,4.0,5.0,5.0,5.0,0,1,3,2,1,2,5.0,1,0
1,0,1,1,1,10.0,1,0,81.0,81.0,75.0,64.0,77.0,74.0,61,68.75,0,0,1,1,5,0,44,1,2,0,5.0,5.0,5.0,4.0,0,1,3,0,5,2,3.0,0,0
1,0,1,1,1,12.0,0,0,89.0,73.0,75.0,75.0,74.0,74.0,195,78.75,0,0,1,1,5,0,20,1,5,2,4.0,3.0,5.0,3.0,0,3,0,4,1,2,5.0,0,0
3,1,1,0,0,8.0,3,10,88.0,92.0,92.0,88.0,71.0,73.0,12,68.75,2,1,1,2,4,5,20,0,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,3,3.0,0,0
3,1,1,0,1,12.0,4,0,86.0,99.0,99.0,60.0,56.0,57.0,151,62.25,0,3,1,1,1,4,5,1,6,2,4.0,3.0,4.0,3.0,2,4,3,4,1,2,3.0,0,0
3,1,1,0,1,13.0,1,0,95.0,93.0,93.0,67.0,52.0,83.0,198,74.25,2,0,1,2,5,5,33,1,6,2,4.0,5.0,4.0,5.0,0,1,3,2,1,2,5.0,0,0
3,1,1,0,0,12.0,0,0,87.0,93.0,93.0,94.0,54.0,54.0,68,65.75,0,1,1,1,5,4,33,1,6,0,5.0,5.0,5.0,5.0,2,1,3,4,5,3,5.0,1,0
1,0,1,0,1,12.3,1,1,79.4,80.2,80.1,81.6,74.5,84.5,135,78.55,0,1,1,2,5,0,33,1,5,0,2.3,2.7,4.2,3.3,2,1,2,2,5,3,4.6,1,0
1,0,1,0,1,13.0,1,0,79.0,75.0,77.0,69.0,62.0,66.0,127,67.25,0,1,1,1,4,5,33,1,5,2,4.0,5.0,3.0,4.0,2,1,2,2,5,2,2.0,0,0
1,0,1,0,1,13.0,1,0,77.0,81.0,82.0,54.0,51.0,61.0,43,55.25,0,0,1,2,1,1,5,1,1,1,4.0,3.0,4.0,3.0,2,1,1,4,4,3,2.0,0,0
3,1,1,0,1,6.0,2,0,78.0,74.0,80.0,66.0,74.0,70.0,139,71.0,0,0,1,2,5,4,55,1,1,2,4.0,4.0,3.0,4.0,2,1,1,4,5,2,4.0,0,0
1,0,1,1,1,12.0,1,0,90.0,85.0,76.0,85.0,70.0,80.0,113,76.25,0,3,1,1,5,0,44,1,5,0,5.0,5.0,5.0,5.0,0,1,3,2,1,2,5.0,0,0
3,1,1,0,1,7.0,2,18,94.0,98.0,98.0,75.0,72.0,57.0,185,72.75,2,0,1,0,4,3,66,1,6,2,3.0,5.0,3.0,2.0,0,4,1,3,2,2,1.0,0,1
1,0,1,0,1,12.0,0,14,67.0,69.0,65.0,54.0,52.0,55.0,61,55.25,0,0,2,2,4,5,44,1,6,0,3.0,5.0,1.0,2.0,2,1,6,4,1,1,1.0,0,0
0,1,1,0,1,10.0,2,0,88.0,92.0,84.0,88.0,60.0,56.0,31,64.0,0,3,2,1,0,5,5,1,0,0,1.0,3.0,3.0,5.0,0,1,3,2,5,2,5.0,0,0
3,1,1,0,1,12.0,0,0,87.0,99.0,99.0,47.0,71.0,66.0,29,58.75,2,5,1,2,5,5,44,1,6,1,5.0,3.0,5.0,3.0,2,1,3,4,1,3,3.0,0,0
1,0,1,1,0,13.0,1,0,86.0,85.0,99.0,81.0,67.0,59.0,36,65.0,0,3,1,1,5,0,33,1,2,0,5.0,3.0,4.0,4.0,0,6,3,2,1,2,4.0,0,0
3,1,1,0,1,13.0,1,0,88.0,95.0,95.0,55.0,48.0,60.0,197,64.25,2,5,1,2,4,1,16,1,6,2,3.0,3.0,3.0,3.0,0,3,3,4,5,2,3.0,0,0
3,1,1,0,1,13.0,1,0,85.0,92.0,92.0,93.0,73.0,68.0,177,79.75,1,5,2,0,5,1,16,1,6,2,3.0,2.0,3.0,2.0,2,1,3,2,3,2,2.0,0,0
1,0,1,0,0,14.0,1,0,81.0,90.0,86.0,86.0,86.0,84.0,179,85.5,0,0,1,2,5,0,20,1,6,0,5.0,3.0,3.0,4.0,0,1,3,2,5,2,2.0,0,0
1,0,1,0,1,13.0,0,0,99.0,99.0,93.0,81.0,83.0,90.0,185,85.25,0,3,2,2,5,5,44,1,5,2,5.0,3.0,5.0,5.0,0,6,3,2,1,3,5.0,1,0
3,1,1,0,0,12.0,0,0,93.0,90.0,90.0,63.0,90.0,58.0,27,65.25,0,5,2,1,5,5,20,0,6,0,5.0,5.0,5.0,5.0,0,3,3,4,3,2,5.0,0,0
3,1,1,0,1,12.0,4,14,86.0,91.0,91.0,84.0,59.0,61.0,19,62.75,0,3,1,1,4,5,20,1,6,0,4.0,5.0,4.0,5.0,2,3,3,4,5,2,5.0,0,0
3,1,1,0,1,6.0,2,0,75.4,71.0,74.7,62.2,67.1,66.2,37,62.225,0,0,2,2,5,5,13,1,6,2,3.0,3.7,3.2,2.9,2,6,6,4,5,0,2.0,0,0
3,1,1,0,1,12.0,4,0,90.0,95.0,95.0,91.0,72.0,84.0,16,73.0,2,1,2,2,5,0,20,1,6,0,4.0,5.0,4.0,5.0,2,1,3,4,1,2,5.0,1,0
1,0,1,0,0,14.4,0,1,78.9,75.6,79.2,52.7,59.1,59.5,79,58.625,0,0,1,1,4,4,34,1,6,0,2.7,4.0,3.5,4.0,2,1,6,4,3,2,3.8,0,0
0,1,1,0,1,12.0,0,0,85.0,91.0,88.0,76.0,71.0,75.0,145,74.25,0,0,1,2,4,0,20,1,1,0,4.0,4.0,4.0,4.0,0,1,3,4,1,3,5.0,0,0
3,1,1,0,1,8.0,3,0,85.0,87.0,90.0,68.0,57.0,57.0,78,61.25,0,3,2,2,1,1,20,1,1,1,4.0,3.0,4.0,3.0,2,1,1,4,3,3,2.0,0,0
2,0,0,0,1,13.6,1,0,83.3,84.6,83.1,62.3,75.4,65.5,110,68.175,0,3,1,1,4,1,29,1,6,2,3.0,3.0,5.0,4.0,2,1,6,4,1,2,5.1,1,0
3,1,1,0,0,13.0,1,0,94.0,97.0,97.0,54.0,54.0,75.0,197,69.25,1,0,2,0,1,4,33,1,1,2,2.0,5.0,2.0,5.0,2,1,3,4,1,2,5.0,0,0
1,0,1,1,1,12.0,0,10,80.0,79.0,82.0,93.0,48.0,75.0,36,67.25,0,3,1,1,0,5,44,1,5,1,5.0,5.0,4.0,3.0,2,3,2,4,5,2,5.0,0,0
1,0,1,1,1,13.0,0,0,85.0,90.0,88.0,76.0,65.0,76.0,72,69.75,1,0,1,0,0,0,33,1,5,0,5.0,1.0,3.0,1.0,0,1,3,2,5,2,2.0,0,0
3,1,1,0,0,13.0,1,0,88.0,87.0,87.0,56.0,49.0,90.0,46,62.75,1,0,1,0,4,4,33,1,6,2,3.0,3.0,3.0,3.0,2,4,3,2,3,2,3.0,0,0
1,0,1,0,0,11.7,4,2,88.5,91.4,87.2,80.9,86.2,92.5,190,86.97500000000001,0,0,1,2,5,4,46,1,5,2,3.8,5.0,3.9,3.5,0,1,3,2,3,2,3.7,1,0
3,1,1,0,0,13.0,1,0,86.0,99.0,99.0,68.0,58.0,62.0,179,68.5,2,0,2,2,5,0,5,1,6,2,3.0,2.0,3.0,2.0,0,4,3,3,3,2,2.0,0,0
3,1,1,0,0,6.0,2,14,20.0,37.0,0.0,25.0,18.0,24.0,6,25.75,0,5,2,1,1,2,0,0,1,1,2.0,4.0,2.0,1.0,2,6,2,3,2,2,2.0,0,1
1,0,1,0,1,9.1,0,0,71.5,81.1,85.8,69.3,52.6,71.4,133,66.575,1,0,2,0,0,0,23,1,5,0,4.9,4.9,3.9,2.4,0,4,3,2,5,2,2.8,0,0
