school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS2,0.3,81.2,75.4,79.9,74.9,64.9,63.3,68.5,72.8,67.375,0,No,30-60 min,Walk,No,SHS,Trading/market,2.8,1,Yes-all subjects,More than 2 hrs,3.8,5.3,3.1,4.1,Yes,No,Long distance/transport,High,Sometimes,Never,1.6,,0
WEWE,Rural,Public,Both,Male,12.0,P6,0,93.0,88.0,88.0,89.66666666666667,56.0,46.0,81.0,66,62.25,1,No,More than 1 hour,Walk,No,SHS,Skilled trade,1,1,Yes-some subjects,Less than 1 hr,4.0,3.0,4.0,3.0,Yes,No,Nothing-come regularly,Medium,Always,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,7.0,P5,2,20.0,37.0,0.0,19.0,30.0,15.0,33.0,74,38.0,1,No,More than 1 hour,Car/trotro/bus,No,JHS,Farming/fishing,8,0,Yes-some subjects,Less than 1 hr,2.0,2.0,2.0,1.0,Yes,Yes-more than once,Long distance/transport,Low,Never,More than 3 times,1.0,,1
SHI,Peri-urban,Private,Both,Male,14.0,JHS1,0,78.0,80.0,79.0,79.0,70.0,60.0,65.0,60,63.75,0,No,Less than 15 min,Walk,Yes,SHS,Employed,3,1,No-borrow/share,1-2 hrs,2.0,5.0,4.0,5.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,9.0,P5,0.2,76.6,77.8,86.3,80.23333333333333,65.2,65.1,70.2,60.4,65.225,1,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3.3,1,Yes-some subjects,,3.8,3.8,3.5,3.8,Yes,No,Help at home,Medium,Often,Never,1.8,,0
WEWE,Rural,Public,Both,Female,12.0,P6,0,90.0,99.0,99.0,96.0,52.0,50.0,92.0,90,71.0,1,No,30-60 min,Car/trotro/bus,No,SHS,Employed,23,1,Yes-some subjects,1-2 hrs,4.0,4.0,4.0,4.0,Yes,"Yes, once",Nothing-come regularly,High,Always,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,1,88.0,92.0,92.0,90.66666666666669,88.0,71.0,73.0,43,68.75,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,2,0,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,High,Sometimes,Once,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,91.0,89.0,89.0,89.66666666666667,84.0,55.0,86.0,87,78.0,1,Unknown,30-60 min,Walk,Don't know,SHS,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,No,No,Nothing-come regularly,Don't know,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,91.0,99.0,99.0,96.33333333333331,91.0,47.0,62.0,59,64.75,1,No,30-60 min,Car/trotro/bus,No,Tertiary,Trading/market,2,0,Yes-some subjects,1-2 hrs,2.0,5.0,2.0,5.0,No,No,Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,96.0,98.0,98.0,97.33333333333331,78.0,77.0,62.0,96,78.25,1,Unknown,30-60 min,Walk,Don't know,SHS,Skilled trade,2,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Often,Never,3.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,81.0,89.0,80.0,83.33333333333333,61.0,59.0,58.0,52,57.5,0,No,15-30 min,Walk,Yes,JHS,Employed,3,1,No-borrow/share,1-2 hrs,4.0,5.0,3.0,4.0,Yes,No,Help at home,Medium,Rarely,Once,4.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,92.0,97.0,97.0,95.33333333333331,92.0,93.0,58.0,92,83.75,1,Unknown,30-60 min,Car/trotro/bus,Don't know,SHS,Trading/market,3,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,5.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,14.2,JHS2,0,88.5,77.8,86.3,87.1,67.5,70.6,65.1,66.1,67.32499999999999,0,No,15-30 min,Car/trotro/bus,Yes,Don't know,Trading/market,1.7,1,No-borrow/share,Less than 1 hr,4.5,4.9,2.9,5.0,Yes,No,Help at home,Medium,Never,Never,3.8,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,85.0,91.0,91.0,89.0,67.0,40.0,52.0,41,50.0,1,No,30-60 min,Walk,No,SHS,Employed,2,0,Yes-some subjects,More than 2 hrs,5.0,3.0,5.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,3.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,15.0,JHS2,1,73.0,73.0,80.0,75.33333333333333,59.0,63.0,56.0,63,60.25,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,More than 2 hrs,3.0,4.0,3.0,4.0,Yes,No,Work to earn,High,Sometimes,Once,2.0,,0
AYED_RC,Rural,Public,Both,Male,13.0,JHS2,0,81.0,83.0,89.0,84.33333333333333,68.0,68.0,68.0,64,67.0,1,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Trading/market,2,1,Yes-some subjects,1-2 hrs,3.0,4.0,4.0,4.0,Yes,Yes-once,Help at home,Medium,Always,Once,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.8,JHS2,0,75.1,82.2,76.3,78.3,63.0,54.7,91.4,74.2,70.825,0,No,30-60 min,Car/trotro/bus,No,SHS,Employed,3.3,1,"Yes , for some",More than 2 hrs,5.1,1.8,3.0,3.1,No,Yes-more than once,Nothing-come regularly,Don't know,Sometimes,Never,4.3,2 activities,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,1,92.0,91.0,91.0,91.33333333333331,57.0,46.0,86.0,40,57.25,1,Yes,30-60 min,Walk,Yes,SHS,Employed,2,1,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,87.0,89.0,89.0,88.33333333333333,75.0,94.0,84.0,44,74.25,1,Unknown,30-60 min,Walk,Don't know,SHS,Employed,3,1,Yes-some subjects,1-2 hrs,3.0,2.0,3.0,2.0,No,"Yes, once",Nothing-come regularly,Medium,Often,Once,2.0,,0
WEWE,Rural,Public,Both,Male,9.0,P5,0,91.0,95.0,95.0,93.66666666666669,56.0,48.0,73.0,40,54.25,1,Yes,Less than 15 min,Walk,Yes,SHS,Skilled trade,1,0,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,6.0,P4,0,79.1,81.4,84.9,81.8,66.3,57.4,69.4,68,65.275,1,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,3.3,1,Yes-some subjects,More than 2 hrs,1.4,2.8,2.6,3.7,Yes,No,Work to earn,Medium,Often,Once,2.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,12.5,P6,0.4,73.9,69.9,65.9,71.7,55.0,56.7,63.6,59.5,58.7,0,No,Less than 15 min,Walk,Yes,Tertiary,Employed,2.1,1,Yes-some subjects,1-2 hrs,2.8,3.2,2.7,2.7,Yes,No,Work to earn,Medium,Always,More than 3 times,1.9,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,10.0,JHS2,0,76.0,97.0,74.0,82.33333333333333,57.0,81.0,76.0,76,72.5,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,3,1,Yes-all subjects,1-2 hrs,2.0,3.0,5.0,1.0,Yes,No,Nothing-come regularly,Medium,Rarely,Never,5.0,,0
SHI,Peri-urban,Private,Both,Male,13.3,JHS2,0.5,86.4,89.6,83.2,86.39999999999999,62.2,58.5,59.6,64.5,61.2,0,No,Less than 15 min,Walk,No,JHS,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,4.2,3.4,4.6,4.8,Yes,No,Work to earn,Medium,Rarely,Once,4.1,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,P6,2,87.0,95.0,95.0,92.33333333333331,62.0,70.0,66.0,82,70.0,1,No,Less than 15 min,Walk,No,SHS,Farming/fishing,1,1,Yes-some subjects,Less than 1 hr,4.0,3.0,4.0,3.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Never,3.0,1 activity,0
AYED_RC,Rural,Public,Both,Female,15.0,JHS2,0,73.0,70.0,70.0,71.0,42.0,49.0,42.0,51,46.0,1,No,15-30 min,Car/trotro/bus,Yes,JHS,Employed,2,1,No-borrow/share,,3.0,4.0,4.0,4.0,Yes,Yes-more than once,Work to earn,Medium,Rarely,2-3 times,3.0,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Female,12.0,P6,0.2,59.5,66.8,65.5,62.7,49.5,44.2,40.5,36.1,42.575,0,Yes,Less than 15 min,Walk,Yes,SHS,No paid work,3.8,1,Yes-some subjects,1-2 hrs,2.4,4.5,3.2,2.8,Yes,No,Work to earn,Low,Often,Once,3.0,1 activity,1
WEWE,Rural,Public,Both,Male,8.0,P5,0,74.0,82.0,82.0,79.33333333333333,75.0,76.0,57.0,54,65.5,1,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Employed,3,1,Yes-all subjects,1-2 hrs,4.0,5.0,5.0,5.0,No,No,Nothing-come regularly,High,Always,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,1,85.0,93.0,93.0,90.33333333333331,94.0,79.0,51.0,48,68.0,1,Yes,15-30 min,Walk,Yes,Tertiary,Employed,4,0,Yes-some subjects,More than 2 hrs,5.0,5.0,5.0,5.0,No,No,Nothing-come regularly,Medium,Sometimes,Never,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,10.2,JHS1,0.6,81.9,92.3,82.7,86.9,86.2,40.0,76.2,70.9,68.325,0,Unknown,Less than 15 min,Car/trotro/bus,Don't know,Tertiary,Trading/market,1.4,1,Yes-all subjects,1-2 hrs,4.6,4.9,5.1,3.0,No ,No,Nothing-come regularly,High,Sometimes,Never,4.9,1 activity,0
SHI,Peri-urban,Private,Both,Female,14.0,JHS2,0,72.0,69.0,72.0,71.0,69.0,70.0,69.0,71,69.75,0,No,15-30 min,Walk,Yes,SHS,Employed,2,1,Yes-some subjects,1-2 hrs,3.0,5.0,4.0,4.0,Yes,Yes-once,Work to earn,Medium,Always,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,86.0,99.0,99.0,94.66666666666669,61.0,73.0,54.0,82,67.5,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,2,0,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,0,88.0,92.0,92.0,90.66666666666669,94.0,73.0,61.0,62,72.5,1,Yes,15-30 min,Car/trotro/bus,Don't know,Tertiary,Not collected,2,1,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,No,No,Nothing-come regularly,Medium,Always,Once,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,77.0,82.0,77.0,78.66666666666667,73.0,72.0,70.0,72,71.75,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Employed,4,1,Yes-some subjects,1-2 hrs,3.0,5.0,5.0,4.0,Yes,Yes-once,Work to earn,Medium,Always,Never,4.0,1 activity,0
AYED_RC,Rural,Public,Both,Male,12.0,P5,1,77.0,88.0,74.0,79.66666666666667,75.0,84.0,44.0,62,66.25,1,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,11,1,No textbooks,Less than 1 hr,1.0,5.0,5.0,5.0,No,No,Nothing-come regularly,High,Often,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,11.0,P5,0,87.0,82.0,82.0,83.66666666666667,68.0,79.0,77.0,70,73.5,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Trading/market,4,1,Yes-some subjects,1-2 hrs,5.0,3.0,4.0,4.0,Yes,Yes-once,Help at home,Medium,Always,Once,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Female,11.0,JHS2,0,93.0,72.0,78.0,81.0,71.0,84.0,54.0,81,72.5,0,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Employed,5,1,Yes-all subjects,1-2 hrs,4.0,5.0,5.0,1.0,Yes,Yes-once,Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,0.1,78.6,77.3,86.4,80.76666666666667,70.1,69.7,77.5,72.1,72.35,1,No,30-60 min,Car/trotro/bus,Yes,SHS,Farming/fishing,4.9,1,Yes-some subjects,More than 2 hrs,4.4,3.7,5.3,4.8,Yes,No,Long distance/transport,Medium,Sometimes,Once,3.8,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,12.0,P6,0,61.0,69.0,62.0,64.0,48.0,44.0,40.0,36,42.0,0,Yes,Less than 15 min,Walk,Yes,SHS,No paid work,4,1,Yes-some subjects,1-2 hrs,2.0,4.0,3.0,3.0,Yes,No,Work to earn,Low,Often,Once,3.0,,1
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,86.0,98.0,98.0,94.0,84.0,95.0,89.0,57,81.25,1,No,15-30 min,Walk,No,Tertiary,Employed,1,0,Yes-some subjects,1-2 hrs,5.0,3.0,5.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Never,Never,3.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,12.0,JHS1,0.9,75.3,83.9,71.7,76.7,73.6,74.9,66.1,70.6,71.3,0,No,15-30 min,Walk,Yes,Tertiary,Employed,5,1,Yes-some subjects,1-2 hrs,3.7,2.7,2.9,4.0,Yes,No,Help at home,Medium,Often,Never,4.2,1 activity,0
WEWE,Rural,Public,Both,Female,5.0,P4,0,75.0,79.0,76.0,76.66666666666667,66.0,66.0,71.0,65,67.0,1,No,Less than 15 min,Walk,No,SHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,3.0,5.0,4.0,4.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Once,4.0,1 activity,0
AYED_RC,Rural,Public,Both,Male,14.0,JHS1,0,86.0,93.0,92.0,90.33333333333331,80.0,87.0,83.0,89,84.75,1,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,4.0,No,No,Long distance/transport,High,Sometimes,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Female,9.0,P5,2,20.0,37.0,0.0,19.0,43.0,30.0,32.0,36,35.25,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No textbooks,Less than 1 hr,3.0,4.0,3.0,5.0,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,1.0,,1
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,0,73.0,82.0,75.0,76.66666666666667,61.0,56.0,58.0,59,58.5,0,No,15-30 min,Walk,Yes,SHS,Skilled trade,1,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,4.0,Yes,No,Work to earn,Medium,Always,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,0.2,76.6,77.8,86.3,80.23333333333333,65.2,65.1,70.2,60.4,65.225,1,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3.3,1,Yes-some subjects,,3.8,3.8,3.5,3.8,Yes,No,Help at home,Medium,Often,Never,1.8,,0
KNU_JHS,Peri-urban,Public,Both,Male,11.4,JHS2,0.5,81.7,71.8,73.2,80.0,82.7,88.6,53.6,75.8,75.175,0,Yes,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Employed,5.2,1,"Yes , for some",More than 2 hrs,4.5,2.5,3.9,3.4,No,No,Nothing-come regularly,Don't know,Always,Never,3.9,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,85.0,88.0,88.0,87.0,78.0,81.0,78.0,87,81.0,0,No,30-60 min,Walk,Yes,Tertiary,Skilled trade,3,1,Yes-all subjects,More than 2 hrs,4.0,4.0,5.0,5.0,Yes,Yes-once,Long distance/transport,High,Sometimes,Never,5.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,12.0,JHS1,0,94.0,96.0,88.0,92.66666666666669,85.0,78.0,75.0,82,80.0,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Trading/market,2,1,Yes-some subjects,1-2 hrs,5.0,3.0,5.0,5.0,No,No,Nothing-come regularly,Medium,Often,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,8.0,P5,0,75.0,79.0,76.0,76.66666666666667,66.0,66.0,71.0,65,67.0,1,No,Less than 15 min,Walk,No,SHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,3.0,5.0,4.0,4.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Once,4.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,13.0,JHS1,0,87.0,83.0,92.0,87.33333333333333,67.0,95.0,75.0,61,74.5,0,Unknown,30-60 min,Car/trotro/bus,Don't know,Don't know,Employed,5,1,Yes-all subjects,Less than 1 hr,4.0,5.0,5.0,1.0,No,"Yes, more than once",Nothing-come regularly,High,Always,Never,4.0,1 activity,0
AYED_RC,Rural,Public,Both,Male,13.4,JHS1,1,63.1,70.6,64.1,65.93333333333332,53.0,39.5,57.6,44.9,48.75,1,Yes,Less than 15 min,Walk,Yes,SHS,Skilled trade,4.1,1,Yes-some subjects,1-2 hrs,2.7,5.2,2.7,2.3,Yes,Yes-once,Work to earn,Low,Often,2-3 times,2.0,1 activity,1
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,92.0,95.0,95.0,94.0,67.0,84.0,91.0,58,75.0,1,Unknown,More than 1 hour,Walk,Don't know,Tertiary,Employed,1,1,Yes-some subjects,1-2 hrs,3.0,2.0,3.0,2.0,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,2.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,95.0,99.0,99.0,97.66666666666669,77.0,85.0,94.0,95,87.75,1,Unknown,30-60 min,Car/trotro/bus,Don't know,SHS,Employed,12,1,Yes-some subjects,1-2 hrs,4.0,3.0,4.0,3.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,88.0,94.0,94.0,92.0,88.0,72.0,81.0,88,82.25,1,Yes,15-30 min,Walk,Yes,Tertiary,Trading/market,1,1,Yes-some subjects,More than 2 hrs,3.0,2.0,3.0,2.0,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,2.0,2 activities,0
SHI,Peri-urban,Private,Both,Male,14.0,JHS2,0,78.0,80.0,72.0,76.66666666666667,58.0,52.0,62.0,58,57.5,0,No,15-30 min,Walk,Yes,SHS,Farming/fishing,4,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,4.0,Yes,No,Work to earn,Medium,Often,Once,3.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,10.0,JHS1,0.1,86.0,82.6,71.3,79.1,85.7,70.0,47.7,71.3,68.675,0,No,15-30 min,Car/trotro/bus,No,Don't know,Employed,2.8,1,Yes-all subjects,1-2 hrs,5.1,2.3,5.3,4.9,No,No,Nothing-come regularly,High,Often,Never,4.7,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS1,0,82.0,81.0,89.0,84.0,75.0,73.0,73.0,76,74.25,0,No,Less than 15 min,Walk,Yes,SHS,Trading/market,1,1,Yes-some subjects,1-2 hrs,5.0,3.0,4.0,4.0,Yes,No,Help at home,Medium,Always,Once,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,6.0,P4,2,20.0,37.0,0.0,19.0,23.0,19.0,49.0,56,36.75,1,No,More than 1 hour,Walk,No,JHS,Skilled trade,9,0,Yes-some subjects,Less than 1 hr,2.0,4.0,2.0,1.0,Yes,Yes-more than once,Work to earn,Low,Sometimes,More than 3 times,1.0,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Male,12.8,JHS2,0.5,77.8,75.4,73.5,78.7,68.5,59.2,63.3,73.9,66.225,0,No,30-60 min,Car/trotro/bus,No,SHS,Trading/market,2.5,1,Yes-all subjects,More than 2 hrs,3.8,4.9,2.8,3.9,Yes,No,Long distance/transport,High,Sometimes,Never,2.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,96.0,93.0,93.0,94.0,47.0,58.0,87.0,85,69.25,1,Unknown,30-60 min,Car/trotro/bus,Don't know,JHS,Trading/market,2,1,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,5.0,Yes,No,Nothing-come regularly,Medium,Sometimes,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,6.0,P4,0,86.0,89.0,89.0,88.0,90.0,41.0,90.0,48,67.25,1,Yes,15-30 min,Car/trotro/bus,Don't know,Tertiary,Not collected,3,1,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,5.0,No,No,Nothing-come regularly,High,Always,Never,5.0,,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,96.0,90.0,90.0,92.0,69.0,76.0,51.0,56,63.0,1,Yes,More than 1 hour,Walk,Yes,SHS,Skilled trade,1,0,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,No,No,Nothing-come regularly,Medium,Sometimes,Once,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.0,JHS1,2,69.0,69.0,71.0,69.66666666666667,55.0,56.0,55.0,50,54.0,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,3,1,Yes-some subjects,1-2 hrs,3.0,4.0,1.0,1.0,Yes,Yes-more than once,Work to earn,Medium,Often,More than 3 times,1.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,95.0,96.0,96.0,95.66666666666669,95.0,67.0,96.0,90,87.0,1,No,30-60 min,Car/trotro/bus,No,SHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,High,Often,Never,3.0,1 activity,0
AYED_RC,Rural,Public,Both,Female,10.0,P5,1,80.0,81.0,70.0,77.0,69.0,66.0,75.0,88,74.5,1,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,Yes,Yes-once,Long distance/transport,Medium,Always,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,96.0,92.0,92.0,93.33333333333331,74.0,73.0,52.0,93,73.0,1,No,15-30 min,Walk,No,SHS,Skilled trade,2,1,Yes-some subjects,1-2 hrs,5.0,3.0,5.0,3.0,No,No,Nothing-come regularly,High,Always,Once,3.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,12.2,P6,0,89.2,90.6,89.3,93.9,82.7,81.1,94.5,81,84.825,0,No,15-30 min,Walk,Yes,Tertiary,Skilled trade,4.2,1,Yes-all subjects,More than 2 hrs,4.0,4.9,3.8,4.3,No,No,Nothing-come regularly,High,Often,Never,3.8,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,2,85.0,94.0,94.0,91.0,49.0,81.0,90.0,43,65.75,1,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,1,0,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,88.0,98.0,98.0,94.66666666666669,56.0,71.0,78.0,88,73.25,1,Unknown,Less than 15 min,Walk,Don't know,JHS,Employed,2,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,"Yes, more than once",Nothing-come regularly,Low,Sometimes,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,9.0,P5,1,94.0,97.0,97.0,96.0,89.0,40.0,54.0,46,57.25,1,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,1,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,2 activities,0
SHI,Peri-urban,Private,Both,Female,12.4,JHS1,0.3,77.7,81.1,84.5,81.10000000000001,59.3,64.5,71.0,58.8,63.400000000000006,0,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3,1,Yes-some subjects,More than 2 hrs,3.5,3.9,3.4,3.9,Yes,No,Help at home,Medium,Often,Never,1.6,1 activity,0
WEWE,Rural,Public,Both,Female,7.0,P4,2,20.0,37.0,0.0,19.0,11.0,36.0,52.0,43,35.5,1,No,More than 1 hour,Walk,No,Primary,No paid work,0,0,No textbooks,Less than 1 hr,2.0,1.0,1.0,1.0,Yes,Yes-more than once,Work to earn,Low,Never,Once,1.0,2 activities,1
KNU_JHS,Peri-urban,Public,Both,Female,10.1,P4,0,88.4,83.8,94.6,90.0,76.3,64.2,74.8,75.2,72.625,0,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Trading/market,2.5,1,Yes-some subjects,More than 2 hrs,4.8,3.8,3.5,3.3,Yes,No,Help at home,Medium,Always,Never,3.8,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,2,20.0,37.0,0.0,19.0,16.0,22.0,58.0,36,33.0,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,No-borrow/share,Less than 1 hr,2.0,2.0,2.0,3.0,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,2.0,1 activity,1
WEWE,Rural,Public,Both,Male,8.0,P5,0,93.0,99.0,99.0,97.0,81.0,43.0,93.0,93,77.5,1,Unknown,30-60 min,Walk,Don't know,Don't know,Employed,,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,97.0,94.0,94.0,95.0,79.0,78.0,63.0,42,65.5,1,Yes,More than 1 hour,Walk,Yes,JHS,Trading/market,2,1,No-borrow/share,1-2 hrs,3.0,3.0,3.0,3.0,Yes,No,Nothing-come regularly,Low,Always,Once,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS1,0,86.0,88.0,87.0,87.0,86.0,88.0,85.0,81,85.0,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Employed,3,1,Yes-some subjects,More than 2 hrs,4.0,4.0,3.0,2.0,No,No,Nothing-come regularly,High,Sometimes,2-3 times,2.0,,0
