school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Peri-urban,Public,Both,Male,3.4653512189384523,JHS2,0,89.22506221699919,63.963445342449596,26.701388207453697,97.47554438728707,82.19127193996229,83.5654121871367,56.937135096697254,46.5033551597771,58.768557852947836,1,No,More than 1 hour,Walk,No,SHS,Skilled trade,0,0,No-borrow/share,1-2 hrs,2.979009992088324,6.321605652592687,3.180264117492386,3.274630302717312,Yes,Yes-more than once,Long distance/transport,Medium,Rarely,Once,4.186398506971788,2 activities,1
AYED_RC,Rural,Public,Both,Female,10.719637786464377,P5,2,37.27669115020268,83.97720391412352,15.85925248063696,85.27173047900297,74.79065826965282,46.757853327412974,35.81639000080423,57.90169946128037,48.26411664256814,1,No,Less than 15 min,Walk,No,JHS,Skilled trade,3,2,Yes-some subjects,Less than 1 hr,2.709452093451188,3.5483352649067124,5.1459951352895565,1.8085067774722123,Yes,No,Long distance/transport,Low,Never,2-3 times,0.3979906843222598,3 activities,1
WEWE,Peri-urban,Private,Both,Male,9.15924816679251,JHS1,2,79.88848164157388,72.58121369675169,37.23826698693257,91.5016269785321,79.32998079129723,63.40827410986782,47.9799758973707,57.55074296350203,63.45181788218389,1,No,More than 1 hour,Walk,Yes,JHS,Farming/fishing,3,2,No textbooks,More than 2 hrs,3.108570184876998,5.015149699186997,5.170232065207571,6.0070384484371,Yes,No,Work to earn,Low,Often,Once,2.594287868436087,1 activity,1
AYED_RC,Peri-urban,Public,Both,Male,7.055089209969275,JHS1,2,28.92890778360163,24.58594344285106,21.852680850363527,95.94076102793464,23.2876357943296,8.020283018620258,36.65246039357373,46.42781561986522,45.3806432500754,1,No,30-60 min,Walk,Yes,JHS,No paid work,2.8,0,No textbooks,1-2 hrs,3.110347765784916,3.115053052393465,2.5189909769068457,3.7861723531929954,Yes,Yes-more than once,Help at home,Low,Sometimes,Once,0.6222337200188213,1 activity,1
SHI,Peri-urban,Private,Both,Female,17.150987046062447,P4,0,83.03721083811323,38.71541548143576,27.0266223479602,53.84192272005275,61.5524591620711,-9.442594494084155,34.00114893671696,60.463568439854875,41.773759438930576,1,No,More than 1 hour,Walk,No,JHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,3.348036906928536,5.825059475537769,4.14020467132481,7.258313569781713,Yes,No,Work to earn,Medium,Often,2-3 times,3.3492317634545596,3 activities,1
KNU_JHS,Rural,Public,Both,Male,2.922806967747479,JHS1,2,36.421239814954106,63.12757455578936,43.39924750494297,77.63291848309221,58.13880447199243,42.68308751024075,53.321858802768105,54.53730223042684,35.23748976235066,1,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Trading/market,9,1,No textbooks,1-2 hrs,2.1381241688808075,5.716947543437006,4.7059651321101885,6.921057221230792,Yes,Yes-once,Long distance/transport,Low,Always,Once,1.0530999961394059,3 activities,1
SHI,Peri-urban,Public,Both,Male,15.278888117631013,JHS1,0,71.01856869598672,56.38450976254229,58.443601693554896,71.05413170984303,87.72150222442436,86.0424131279986,64.34049648559662,51.283439187638336,62.678891918567345,0,Yes,Less than 15 min,Walk,Yes,SHS,Skilled trade,0,2,Yes-some subjects,Less than 1 hr,4.97852387765492,8.29625136642798,5.739897392166123,6.816977757293174,Yes,No,Work to earn,Low,Often,2-3 times,2.612369452046349,1 activity,1
WEWE,Rural,Public,Both,Male,2.9396552689739464,P5,2,2.8933889061126834,32.08634719099965,-14.373418237328705,26.052881393404327,-10.358513292298177,3.4687430603992055,32.37834677019224,52.15747458728261,16.672912074710666,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No-borrow/share,Less than 1 hr,2.923354587991321,-0.3622457356061384,-0.06502604323265615,3.0945445680254786,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,1.9102131500190942,2 activities,1
SHI,Peri-urban,Public,Both,Female,11.451125080848367,JHS1,1,69.58272359152961,77.49980116053884,68.86576005124692,39.338614867880594,74.41197267372523,76.89982814464057,55.114255273566414,61.64897506594454,55.11982624816469,1,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,4.3,1,Yes-some subjects,Less than 1 hr,3.1603067117053105,6.556668861406589,3.92359115368303,5.652689455834338,Yes,Yes-once,Work to earn,Low,Often,Never,3.7092527653414105,1 activity,1
WEWE,Rural,Private,Both,Male,9.311751052312038,P4,2,39.15946314806841,48.79523872518988,20.733206968512256,41.17025628076864,60.915957495205326,12.026848470501722,-21.5108439825086,77.52151881197392,19.035993028175664,1,No,30-60 min,Walk,No,JHS,No paid work,1,0,Yes-some subjects,Less than 1 hr,2.2786503298924172,1.3976626235038556,0.2916157496953673,1.469522053870921,Yes,Yes-more than once,Work to earn,Low,Sometimes,Once,0.6203898784939554,1 activity,1
AYED_RC,Peri-urban,Public,Both,Female,2.503938471654898,P5,2,42.34990472838711,22.017615895289325,62.75001429752646,67.64857595743393,30.147054051158797,54.14599817972281,19.048598877075882,74.75963915726419,36.295775406365216,1,No,30-60 min,Walk,Yes,SHS,Skilled trade,5,0,No-borrow/share,Less than 1 hr,2.0410054564201476,2.5595677206576015,1.382689200173994,1.4865616264967136,Yes,No,Safety on way,Medium,Rarely,Once,2.3416419785459066,1 activity,1
WEWE,Peri-urban,Public,Both,Male,13.725738688681371,P4,2,24.338149183248333,26.266737004570373,45.69046922883429,4.5384695349193205,10.709384546077775,55.373965587361525,38.781439886088144,71.3246522414286,37.98554767752886,1,No,More than 1 hour,Walk,No,JHS,Skilled trade,9,0,Yes-some subjects,Less than 1 hr,3.043164238995769,1.278070043807614,3.3269349102768446,-0.9474447568578079,Yes,No,Help at home,Low,Often,Once,0.18569573043252752,1 activity,1
WEWE,Peri-urban,Public,Both,Female,11.282204267774643,P6,1.3,50.57963879308989,82.78949809014244,95.19442030097402,62.186451593438754,83.27935063903351,91.00717511312914,51.83442271153187,66.21832797875248,62.972336222469394,0,No,Less than 15 min,Walk,No,JHS,Skilled trade,3,1,No textbooks,1-2 hrs,1.4532605478481746,6.06883235958942,3.734582519750405,1.2016427277317507,Yes,Yes-once,Work to earn,Medium,Never,Once,4.788791529014213,1 activity,1
AYED_RC,Peri-urban,Public,Both,Male,16.266519063522296,JHS1,2,81.07616324820141,64.45572789516444,94.6765956881223,6.985225910307021,63.70491899284252,34.95212387307761,26.613860837091455,70.56397513412885,37.1131659565205,1,Yes,30-60 min,Walk,No,SHS,No paid work,0,1,Yes-some subjects,Less than 1 hr,2.360157651075023,7.19624002199285,4.541971499682031,6.907596205769584,Yes,Yes-more than once,Nothing-come regularly,Low,Never,2-3 times,1.8742998495027092,1 activity,1
KNU_JHS,Rural,Private,Both,Male,10.149224114420264,P5,0.2,65.77734764435442,56.673338762544276,83.62773567164568,28.246861992475775,42.54921819080185,20.26100848031173,46.16854087497171,84.0499097685817,37.000119997582395,0,No,15-30 min,Walk,No,JHS,No paid work,3,1,No textbooks,Less than 1 hr,3.0400554738570857,4.436682463340809,4.357933066679003,3.3490156323316222,Yes,Yes-once,Safety on way,Low,Sometimes,Once,2.9660393535520493,1 activity,1
WEWE,Peri-urban,Public,Both,Female,9.129606315477924,P4,0,50.11029834020188,36.23954844373468,2.73966059416367,63.926781874853404,58.210540377507634,42.37192226667913,41.575155724423006,33.28581156675945,54.860191289170665,0,Yes,Less than 15 min,Walk,Yes,JHS,Employed,5,1,No-borrow/share,Less than 1 hr,3.681722395523359,6.178056548191853,5.438896959956297,3.151487792153452,Yes,No,Long distance/transport,Low,Rarely,Once,2.6342971101879016,3 activities,1
SHI,Peri-urban,Public,Both,Female,14.478618754690093,JHS1,2.5,73.9954157349891,61.69204442533636,66.25358226518375,85.76401968512947,83.63222342399669,96.08822649012642,60.28045739299449,18.353379894971518,63.97489021378386,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,1.7,1,Yes-some subjects,More than 2 hrs,2.9821650707927674,8.36284005603038,4.96695849894077,7.726922538678914,Yes,No,Work to earn,Low,Sometimes,Never,2.9537999177352123,1 activity,1
WEWE,Peri-urban,Private,Both,Male,12.72274163247331,JHS1,0,82.28059877922124,89.60150525822172,67.70230118361886,63.50853223466681,92.27153611816843,91.56201777760432,67.11919093462713,57.27658711259978,76.78260358019122,-1,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,2.2,2,Yes-some subjects,1-2 hrs,2.682336582280236,8.450938372715743,5.642702065182574,7.553214316597751,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,6.869739078162246,2 activities,1
SHI,Rural,Public,Both,Male,8.915213284194827,JHS1,1,25.95986859018887,27.32864771634849,39.78436622886461,74.03305013316354,29.27055588995396,40.6766203876461,41.98744574279661,56.8699794141785,40.825918305726425,0,No,More than 1 hour,Car/trotro/bus,Yes,JHS,No paid work,5,1,No-borrow/share,Less than 1 hr,3.6725228090050557,4.530002150812866,3.4649584690750084,1.6790892046305097,Yes,Yes-more than once,Long distance/transport,Medium,Rarely,Once,0.7065249821292938,1 activity,1
SHI,Peri-urban,Public,Both,Male,12.635212882162937,JHS1,0.2,92.24068969598292,68.26728760941974,76.51535622855504,71.24205803239879,68.79431557746149,82.75818549961306,49.48794799974611,43.26561233891189,56.90160535519629,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,5,1,Yes-some subjects,1-2 hrs,2.1089381951388195,8.133813239291642,3.7892236715935868,6.627235797154124,Yes,y,Work to earn,Low,Never,2-3 times,5.192086821982517,1 activity,1
SHI,Peri-urban,Public,Both,Female,15.861451030956527,JHS1,1,63.78935728296353,74.2215037276554,46.680384963419115,59.468626290641765,30.572564854763236,75.52371876321544,41.18860705143666,46.53717967996029,47.76551448308206,1,No,Less than 15 min,Car/trotro/bus,No,JHS,No paid work,1,1,Yes-some subjects,1-2 hrs,3.5506922256676066,5.542487477209248,2.172967590652977,4.916907700801317,Yes,Yes-more than once,Long distance/transport,Low,Never,Once,1.3134352238061398,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Male,12.731387688625874,JHS1,2,68.44783509505102,31.400650816826275,82.06769405852573,57.77945823858357,81.99693006745517,59.544288136718514,45.8178575286344,36.869961067493364,24.513996829864688,1,No,Less than 15 min,Car/trotro/bus,No,SHS,Trading/market,1.7,1,No textbooks,1-2 hrs,2.668949101902504,6.4987518382765925,5.181685407922302,6.036108703791116,Yes,Yes-more than once,Nothing-come regularly,Low,Never,Once,2.6664876488442424,1 activity,1
WEWE,Rural,Public,Both,Female,5.062809574763319,P5,2,16.310818781985386,35.97877545020786,-22.728664360090914,11.487010207124106,50.44978246706457,38.57560605274169,35.799544297999915,57.35110056452061,25.587675282410427,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No-borrow/share,Less than 1 hr,2.800470476280627,2.2475157363382308,1.3679321698019211,2.7715807951854465,Yes,Yes-more than once,Work to earn,Low,Never,Once,2.8627699943540836,2 activities,1
WEWE,Peri-urban,Private,Both,Female,12.28199275477833,JHS1,0,70.00145210090469,51.01434640759024,36.431450655995604,95.36444214206108,88.8515015016856,79.64135572712777,39.66320832523625,61.842933074751855,56.490745800000965,-1,No,Less than 15 min,Walk,Yes,SHS,Farming/fishing,2.8,1,Yes-some subjects,1-2 hrs,2.714771463634974,7.48361229399727,5.316028064799527,5.279733098710675,Yes,No,Work to earn,Low,Often,Once,2.7303147102678897,1 activity,1
WEWE,Rural,Public,Both,Male,9.234960987069993,P5,2,15.940220974276638,41.34137638610067,-22.00682769181422,29.975184446412854,36.64614202737669,14.877179186023582,35.42633324947391,74.05452667317122,18.433454297207664,1,No,More than 1 hour,Walk,No,JHS,Skilled trade,2.8,1,No-borrow/share,Less than 1 hr,3.00478437850855,5.574398669703141,0.10442290271366916,1.6052318046330616,Yes,Yes-more than once,Long distance/transport,Low,Rarely,Once,-0.3413461496954955,2 activities,1
WEWE,Rural,Private,Both,Male,10.980593543082135,JHS1,2,46.54914986530859,67.2239757391282,-33.01893816955573,26.15941121143235,33.202319062283166,21.461752299272923,57.85995260318563,34.880800536912766,28.113250988260955,0,No,30-60 min,Walk,No,JHS,Farming/fishing,4.1,0,Yes-some subjects,1-2 hrs,1.862773101201185,6.450255654388563,0.9231300300484571,2.50513184198375,Yes,No,Work to earn,Low,Rarely,Never,2.965905189365733,3 activities,1
WEWE,Peri-urban,Public,Both,Male,10.254651752712128,P4,2,34.23342734053537,77.07241004537875,-7.763918516001066,11.361777721498902,-9.179324424221036,13.12683592177736,43.39246031662812,14.28701087343675,7.492249588901515,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,Yes-some subjects,Less than 1 hr,3.340369311561877,0.7300953399593317,2.4090815811644637,1.2816821548320423,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,0.4438187463931895,2 activities,1
SHI,Rural,Public,Both,Male,10.321823635063723,JHS1,4+,71.7136195151423,67.37581519004654,67.78688552480612,18.755261839390602,43.446253266710414,-0.547212142608835,37.421349334231934,68.981013966599,57.04620157140448,0,Yes,More than 1 hour,Walk,No,JHS,Skilled trade,9,0,No textbooks,Less than 1 hr,2.5018685664991533,1.9371672073591264,3.9920370579524893,1.7455814295468892,Yes,Yes-once,Work to earn,Low,Rarely,Never,0.8339417055934187,1 activity,1
AYED_RC,Peri-urban,Private,Both,Female,9.603995894507674,P4,3,75.99483718506417,59.05004681648068,56.64630906229011,96.35727654876315,91.41829016704224,94.5471802108899,59.044834153457764,70.98732845934401,73.99878061653187,-1,Yes,15-30 min,Walk,Yes,JHS,Farming/fishing,2.2,2,Yes-some subjects,1-2 hrs,3.4598614257369653,8.290600396569822,5.855192125821506,7.26803576873886,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,6.562850757866753,1 activity,1
WEWE,Rural,Public,Both,Male,9.772157658088432,P5,2,-0.19396121514085962,38.604802094897096,-11.04976840928149,86.12461316146118,20.464787040393805,-6.134973573815927,-8.575155920404146,41.98681127271568,20.515012816871785,1,No,More than 1 hour,Walk,No,SHS,Farming/fishing,3,1,No textbooks,1-2 hrs,3.1584681999897377,6.329769868706718,1.9645122718104542,0.7786432897696038,Yes,Yes-more than once,Work to earn,Low,Sometimes,More than 3 times,1.9813738273949402,1 activity,1
WEWE,Rural,Public,Both,Female,2.564540656883949,P4,2,-1.0619861595678373,86.26693876889522,-27.265071268945157,15.611526965815361,9.50904975551867,6.23875207711102,-12.995000690218912,37.16112292359824,9.38864494831762,1,No,More than 1 hour,Car/trotro/bus,No,SHS,No paid work,6,0,No textbooks,Less than 1 hr,3.2508142763078167,-0.9109509412515306,0.46798673858139495,0.4655815230174396,Yes,Yes-more than once,Long distance/transport,Low,Rarely,Never,0.34429203246413986,2 activities,1
KNU_JHS,Rural,Public,Both,Male,5.146131316419925,JHS1,2.5,96.37374277542173,53.12302009613971,91.9466308824868,46.386522988597406,66.10534920459335,33.39890570831001,45.47035168153614,30.52768575461752,48.32696040429795,0,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,9,0,No-borrow/share,More than 2 hrs,3.036531448564477,7.173860527639846,4.965445987959036,2.9936426539935788,Yes,Yes-once,Work to earn,Low,Sometimes,Once,2.5488496153350644,2 activities,1
KNU_JHS,Peri-urban,Public,Both,Male,2.739158330009758,JHS1,0,85.47702265513516,83.73486878673074,27.64575998317686,70.9713641637452,76.96727160944744,44.89701679520082,54.12706487177661,56.58135091723169,46.74693057670036,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Farming/fishing,5,0,No-borrow/share,Less than 1 hr,3.2668394035741546,4.478191702609832,3.4521802552942837,3.8626458589168338,Yes,Yes-more than once,Work to earn,Low,Never,Once,4.604095134164378,1 activity,1
KNU_JHS,Peri-urban,Private,Both,Male,15.139897778629116,JHS1,2,74.8675020106953,77.40684213597083,54.43867668543102,49.2986117206064,61.69127385479731,58.190092228885405,35.79739458818472,33.9250450829378,64.35999246187936,0,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,4.3,1,Yes-some subjects,1-2 hrs,3.2087822242376216,8.141042239732055,5.930815955412898,6.477299259643006,Yes,Yes-once,Work to earn,Low,Never,2-3 times,1.3650692692256705,1 activity,1
SHI,Rural,Public,Both,Male,7.2715596392438195,P5,2,19.51893599177923,27.137656785655437,-27.894201453119237,2.994274171419381,1.5723008098864,-6.791015537889713,5.019735750956173,51.058080382666354,17.887736030638898,1,No,30-60 min,Walk,No,Primary,No paid work,16,1,No-borrow/share,Less than 1 hr,2.8528061245765404,1.7865393871755908,-0.34225982746677586,-0.4507884873580461,Yes,Yes-more than once,Help at home,Low,Rarely,More than 3 times,0.04805102635396663,1 activity,1
WEWE,Rural,Public,Both,Male,11.30019567407088,JHS1,0,21.79783914109445,52.530587763419575,7.190390424325793,79.39534196187954,50.93627546664541,19.736152407706086,2.4240012471882473,60.92604830521138,50.79765505647446,0,Yes,Less than 15 min,Walk,Yes,JHS,No paid work,3.8,1,No-borrow/share,More than 2 hrs,3.071160158325142,2.3355557062346883,2.7410231476814895,6.932432325868801,Yes,y,Work to earn,Low,Sometimes,Once,0.5184725194235396,2 activities,1
WEWE,Rural,Public,Both,Male,4.874610115505144,P4,2,31.815528516763308,19.28398154535372,-23.448486226561887,23.526443394568144,1.6658698070879012,19.855290956569483,11.964589016801442,66.93374963875111,40.354605437525606,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,Yes-some subjects,Less than 1 hr,3.051716637084134,0.18047375631788398,-0.23377493968807572,-0.797601913929646,Yes,Yes-once,Help at home,Low,Rarely,Never,0.63438874908414,2 activities,1
WEWE,Rural,Public,Both,Female,6.311322006833913,P5,2,2.8616925714272945,31.39703164658112,-12.233045893147127,0.815182559340137,-11.398955858896933,-7.856902299732887,25.103909173345386,49.06525549440532,7.218590420601863,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No-borrow/share,Less than 1 hr,2.6977975383339086,-1.9569821704618566,-0.49468405125294135,1.6148858784324474,Yes,No,Long distance/transport,Low,Sometimes,More than 3 times,0.6087383812775709,2 activities,1
WEWE,Rural,Public,Both,Female,5.127945794435237,P5,2,7.929698221965603,33.577531293219174,13.444212984319105,20.269735051041156,-12.395224192853561,-21.870420679999427,-17.448965653166116,48.58534836647025,11.267363129559211,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No textbooks,Less than 1 hr,3.180181602437965,-0.47609165671041653,-0.8444225007517656,-1.535917758861845,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,0.8753040168912414,1 activity,1
AYED_RC,Rural,Public,Both,Female,8.68555781602528,JHS1,1,26.857670906082802,29.711485174171422,36.247295975290015,26.193163575330846,71.41550133864689,28.612532270610494,43.73148300527199,45.01171721660436,46.3858265699513,1,Yes,30-60 min,Walk,No,JHS,Skilled trade,4.1,1,Yes-some subjects,Less than 1 hr,2.656471828608672,1.7190502399152499,3.942966640744029,4.44648468546501,Yes,Yes-more than once,Work to earn,Low,Always,More than 3 times,3.898827114892052,2 activities,1
KNU_JHS,Peri-urban,Private,Both,Female,14.816902924403951,P6,2,57.87479104103947,80.38401017706242,59.79297499066933,76.83757779862677,68.61110193799315,77.51984768265235,31.837562257380025,25.238137793017323,63.06803479294784,1,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Skilled trade,4.1,1,Yes-some subjects,Less than 1 hr,2.7127408007876337,6.854727597856913,4.982996660719211,1.8794361248523694,Yes,No,Work to earn,Low,Often,2-3 times,2.937717322006385,1 activity,1
WEWE,Rural,Public,Both,Female,3.340927325104147,P4,2,22.113411856825362,25.29755475459246,-18.39201084169697,28.29976944502649,-1.6809373233319391,-26.864037094649724,-12.737436562497347,84.52447816998702,5.604596185129807,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No textbooks,Less than 1 hr,3.3216509476957183,0.35102542121445746,-0.9569626030668226,2.2545261887130605,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,0.41602160404073474,2 activities,1
AYED_RC,Peri-urban,Public,Both,Male,5.750599887338396,JHS1,0.2,27.542538778935352,30.67880132121949,28.47171585965414,58.39001126039172,56.48583849134058,62.46383988672202,31.91346658596136,63.56173165521474,31.361896543082523,1,No,More than 1 hour,Walk,No,SHS,Farming/fishing,6,0,Yes-some subjects,Less than 1 hr,1.476929202640251,4.6989462783225076,2.941149688425639,0.29279038940390834,Yes,No,Safety on way,Low,Sometimes,More than 3 times,2.6829424916954157,2 activities,1
WEWE,Rural,Public,Both,Male,5.682409376839121,P4,2,10.296452741841499,23.38315786607874,-27.967540750868256,13.338361481159952,-4.627737072133527,-19.438430540954087,-18.86349924370622,42.54237545004921,9.387316800300695,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,Yes-some subjects,Less than 1 hr,2.4662491718557336,-0.733576036155112,-0.7824181479768386,-1.0529134326857772,Yes,Yes-more than once,Long distance/transport,Low,Sometimes,Once,0.4988313476117321,1 activity,1
AYED_RC,Peri-urban,Private,Both,Male,9.70207183154206,JHS1,1,97.15554490462092,95.59212921942398,92.93838090382951,64.20340125218672,92.24227117755194,98.43990101180674,72.66675189744463,51.34633898720868,78.58411838245911,0,Yes,Less than 15 min,Walk,Yes,SHS,Trading/market,3,2,Yes-some subjects,More than 2 hrs,1.908751223405023,8.478011282768392,6.028675652361564,7.852728609854209,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,7.076371420359047,2 activities,1
WEWE,Rural,Public,Both,Male,6.747799527039268,P4,0,15.057566572480779,32.454587779759606,11.527735170785233,16.62181605407983,55.655793456857154,-0.6539415028881805,32.35079117926031,41.77546444429586,17.798772586398563,1,No,More than 1 hour,Walk,No,JHS,Farming/fishing,16,0,No-borrow/share,Less than 1 hr,6.076839397366079,1.4419648402052812,4.2529252131693775,1.9629437963258467,Yes,Yes-more than once,Work to earn,Low,Never,More than 3 times,1.0051795646627601,2 activities,1
WEWE,Rural,Public,Both,Female,9.360086279462433,P4,2,53.147677068832664,22.126246505161284,-29.649183429540003,4.034473453599842,14.260373746876184,-20.014635294671905,-17.644778882034874,58.7567472661944,16.04637903515262,1,No,15-30 min,Car/trotro/bus,No,JHS,No paid work,9,0,No textbooks,Less than 1 hr,2.8650834496865247,-0.1281610857947566,2.7757597990128,0.18802928747545655,Yes,Yes-more than once,Long distance/transport,Low,Rarely,Never,0.45738807273718796,1 activity,1
AYED_RC,Peri-urban,Public,Both,Female,12.417044460317442,JHS1,2,95.01468731309197,67.84572656536645,104.96336577388986,74.08256146406666,90.69345041206864,85.94954135379464,45.11256423712863,48.15758863741475,68.05836781246268,1,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,4.3,1,Yes-some subjects,1-2 hrs,2.944380664418153,8.004396727394646,5.84170139620954,5.89926546764931,Yes,Yes-once,Work to earn,Medium,Often,2-3 times,6.202741393409097,2 activities,1
WEWE,Peri-urban,Public,Both,Female,12.056506112033968,P4,0.9,66.56515561095384,70.18850520277127,22.6061017786824,19.201899429044392,4.801686681244597,38.2369132749478,49.03146167120613,43.91534563057552,57.586443193781626,1,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,2.8,2,Yes-some subjects,More than 2 hrs,2.999407501630778,7.113346572288174,2.3607019980272215,4.105531663284244,Yes,Yes-once,Work to earn,Low,Often,2-3 times,2.7628075286770395,2 activities,1
WEWE,Rural,Public,Both,Male,5.813433577655005,P4,2,7.343736182232693,49.44347277160094,12.004810541174095,21.42559785785881,2.8883861590245914,23.469804905265647,34.60888374138683,35.845121342165086,10.16428114291287,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,1,No-borrow/share,Less than 1 hr,2.354074798498182,-1.580480677364649,0.1205635893945245,0.5154908565045948,Yes,Yes-more than once,Safety on way,Low,Often,More than 3 times,1.6730275070140506,1 activity,1
KNU_JHS,Rural,Public,Both,Female,11.26002797499028,P5,2,41.205524125921954,36.7958258078604,-19.43274173783386,83.28428067814998,15.781321822145095,26.058339547980733,28.47095398863356,33.0127011060938,18.83202005591129,1,No,Less than 15 min,Walk,No,JHS,Skilled trade,4.3,0,No-borrow/share,Less than 1 hr,2.027110908008492,2.5920421263695537,0.467092171193876,1.2014939135406133,Yes,No,Long distance/transport,Low,Never,Once,2.5448654181592723,2 activities,1
WEWE,Peri-urban,Public,Both,Male,16.48790755775289,P5,2,64.46230729863301,21.39220946898329,40.77058929685013,2.140411002179466,28.694008714800866,12.791835467994183,30.470728591783544,25.494600834130104,43.58560429303473,1,No,30-60 min,Walk,Yes,JHS,No paid work,1,1,No-borrow/share,More than 2 hrs,2.362774934881378,2.9155427743459668,4.413981088016419,2.157839955240038,Yes,Yes-more than once,Safety on way,Low,Often,Once,0.3544141002351462,3 activities,1
SHI,Peri-urban,Public,Both,Female,8.145510230832693,JHS1,0.2,71.63771824529378,55.355408207293415,38.242604841306445,86.99153223622874,77.68307394952998,99.1770653982862,52.32422793133446,56.181856782781416,58.89330376216195,0,No,Less than 15 min,Walk,Yes,Primary,Trading/market,1,1,Yes-some subjects,More than 2 hrs,3.5581369491894934,7.8858984000480685,4.9779823977246345,5.137239900455617,Yes,No,Work to earn,Low,Often,2-3 times,5.23209461902085,1 activity,1
WEWE,Rural,Public,Both,Male,5.737471463642288,P4,2,7.081430294403219,15.784110576875708,-36.383357652947424,6.023698217917181,-14.588792048656337,-27.552274228713188,26.255800853134037,82.4533753265829,4.348163666539342,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,-1,No-borrow/share,Less than 1 hr,2.9537617536140166,-2.5966750257792666,-1.0609372548869227,-2.042405746049701,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,-0.7050545482132893,1 activity,1
SHI,Rural,Private,Both,Female,7.835857813654762,P4,2,23.047667291784972,69.98221330416483,35.25212634229445,20.99674774498661,71.3096903080849,6.0723353610089745,54.813807351568826,76.05061985964727,32.55883488474729,1,Yes,More than 1 hour,Walk,No,JHS,Farming/fishing,0,1,No-borrow/share,More than 2 hrs,1.6524421041128265,5.142298854867085,2.1662777064349092,4.321026356923286,Yes,Yes-more than once,Work to earn,Low,Rarely,Once,5.0243943798595065,1 activity,1
WEWE,Rural,Public,Both,Female,9.105779971312023,P5,2,1.4670035706782834,34.11249332168467,-9.13415783095942,22.853729810565667,19.149025735501255,17.418544113936388,0.27569540321623975,69.85137564010891,9.256203196660259,1,No,More than 1 hour,Walk,No,Primary,No paid work,8,0,No textbooks,Less than 1 hr,3.579173484826975,-1.7245605708394227,0.47688168734763137,0.845444687441874,Yes,Yes-more than once,Safety on way,Low,Sometimes,Once,0.41371474105143324,1 activity,1
KNU_JHS,Rural,Public,Both,Female,9.152124198384353,P4,2,16.621449325778297,40.968529088403265,-21.633884549440207,18.27300692735578,20.232497795522615,-8.0553357967704,36.29041027757268,50.80401146610349,24.812182914334777,1,Yes,More than 1 hour,Walk,No,JHS,No paid work,6,1,No-borrow/share,Less than 1 hr,3.2702264214772536,5.691447662813278,2.2521648537141408,1.0921017741109096,Yes,No,Long distance/transport,Low,Sometimes,Once,1.0946156731680676,1 activity,1
