school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
WEWE,Rural,Public,Both,Female,11.073751430491615,JHS2,1,92.4773858857449,91.33052350135054,90.38919208584241,92.74504507188873,78.92732328878816,69.62043172130878,45.99815772675306,61.10057068069378,63.509640151625895,1,Yes,30-60 min,Car/trotro/bus,Yes,Don't know,Skilled trade,3.7,1,Yes-some subjects,1-2 hrs,3.992132754995354,5.063623798082469,2.857844756756704,2.5064370816755304,Yes,Yes-more than once,Nothing-come regularly,High,Always,Never,2.7753904499207294,2 activities,0
KNU_JHS,Rural,Public,Both,Male,9.853694340755869,JHS2,0,97.63698719798525,94.24749196558076,71.73439511661536,94.00716892608752,91.99684818989567,55.94753607291873,66.70609315712919,70.01189172080788,60.71265066709941,0,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Employed,1.7,1,Yes-some subjects,More than 2 hrs,3.7756880570187388,4.787110386968039,3.182160023481528,4.940495895194212,Yes,No,Nothing-come regularly,Medium,Sometimes,Never,2.0327146842084227,2 activities,0
WEWE,Peri-urban,Public,Both,Female,12.05191785914381,JHS2,2,69.7378443347283,94.41644763437135,92.91009973626356,78.84680626872051,57.46309051171697,51.06074052463735,52.69765769380671,61.57146565066123,64.85443551438841,0,Yes,15-30 min,Car/trotro/bus,No,JHS,Employed,1.9,1,Yes-all subjects,1-2 hrs,4.26101770759102,2.2651660095169177,4.880167214664104,2.6843885476255487,Yes,No,Long distance/transport,Low,Sometimes,Never,2.745638099389498,1 activity,0
AYED_RC,Peri-urban,Public,Both,Female,12.226136614899096,P6,2,84.39225077491969,101.81505198050276,85.93801855979139,73.5070783430682,90.26585820471564,37.714372808193964,70.85778573947374,71.97125553461811,60.49497507956035,0,No,Less than 15 min,Walk,Don't know,Tertiary,Employed,1,0,No-borrow/share,1-2 hrs,5.036854698347025,3.0292422368309544,4.773281800937317,4.7227788901707415,Yes,No,Nothing-come regularly,Medium,Sometimes,Never,3.2048623662127627,2 activities,0
SHI,Peri-urban,Public,Both,Female,11.427511556536022,P5,0.1,85.2392409234238,95.60249993085321,87.26902989693043,64.57418952785517,47.15531760837892,50.140588078563354,43.53217436027057,36.70552783719926,62.16739768680151,0,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,4.237971107892296,3.2496205017368913,4.5546276560031345,1.0763054162219938,No,No,Nothing-come regularly,Medium,Often,2-3 times,4.801496086072158,1 activity,0
KNU_JHS,Rural,Public,Both,Male,9.95278499981479,JHS1,0,75.70660519512005,77.40795463615801,67.56807661386469,86.91292175719107,71.81686734082908,60.23912977821912,68.41510289756489,69.13280248734698,54.49001954223884,0,No,15-30 min,Walk,Yes,SHS,Employed,2,1,Yes-some subjects,1-2 hrs,5.632670938323758,4.753356839454016,2.9257338333415133,2.7504832978116687,Yes,Yes-once,Help at home,Medium,Always,Never,3.261664494033103,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,8.122303076102918,P5,0,82.73424447692,100.41991808701455,68.94611200511049,61.806218640648865,59.85318342705635,35.65954254499741,54.890462243138344,54.004322592681774,65.99515344759872,0,No,More than 1 hour,Car/trotro/bus,No,SHS,Trading/market,1,1,Yes-some subjects,Less than 1 hr,3.8010610854506472,2.7988586285167827,2.7820235486646663,4.830903326531834,Yes,No,Help at home,Medium,Often,Never,3.1310361591783673,2 activities,0
WEWE,Rural,Private,Questionnaire,Male,13.1951999579666,JHS2,0,79.28510801684249,101.21023273943972,83.38134003881746,88.62709384184885,67.56646445738326,62.70258203695196,43.909822542003496,62.7395325787555,44.119850887506104,0,Yes,Less than 15 min,Walk,Yes,JHS,Farming/fishing,1.9,1,Yes-some subjects,More than 2 hrs,5.326631518885821,3.487555779009753,5.411193526601344,4.853155423060615,No,"Yes, once",Nothing-come regularly,Low,Always,Once,4.580398337661768,2 activities,0
WEWE,Rural,Public,Both,Female,10.027391266937414,JHS2,0,72.04149632767198,102.46950604480945,78.94963732028745,82.75959053569824,73.6431278392538,44.328181993573395,78.7615136047691,23.553058908220848,51.22069436370206,1,No,15-30 min,Car/trotro/bus,Yes,SHS,Skilled trade,3,1,Yes-some subjects,1-2 hrs,4.151155752751942,5.516686625694518,3.769308791266589,4.7637695988559345,No,No,Work to earn,High,Never,Never,1.6509632224923139,2 activities,0
KNU_JHS,Rural,Public,Both,Male,11.292249303264564,JHS2,1.2,80.34117830346638,81.74377680999704,80.82250456284912,80.71525826285718,60.90257875673135,71.65206336686366,65.49783503177038,52.413187246670866,61.929631765384705,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Employed,5,1,Yes-some subjects,More than 2 hrs,3.772523044254516,5.407470436067837,3.0588266382037435,2.76631053153068,Yes,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Once,3.25405325391631,1 activity,0
SHI,Rural,Public,Both,Female,14.25519123252179,P6,0.1,82.19025210609881,94.3414420318304,64.88664702625871,85.66434054990683,79.35907387394954,68.22869048609833,71.53076668082774,24.861335247515335,66.1146569387272,0,No,More than 1 hour,Car/trotro/bus,Yes,SHS,Employed,1,1,Yes-all subjects,More than 2 hrs,3.8415736889965473,4.449442153509272,2.9892843632983994,4.479617101750236,No,"Yes, more than once",Help at home,Low,Sometimes,Never,2.1219089677470047,1 activity,0
WEWE,Peri-urban,Public,Questionnaire,Male,13.60118533452227,JHS2,0,73.7076290879695,88.40474262808009,87.11871825906145,94.66781362253843,68.6973500370777,59.97569431393242,76.75682614940345,49.183410298797966,62.72976922530653,1,No,15-30 min,Walk,No,JHS,Employed,4,0,Yes-some subjects,More than 2 hrs,3.8312723946207643,5.268608184372825,5.31910152414973,3.988970335424153,No,Yes-more than once,Work to earn,Low,Sometimes,More than 3 times,4.816616800697734,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,11.81321894073735,P4,2,84.54089818894776,95.68213234381511,91.14264986301166,78.62613642034808,74.24074179796989,12.535990961523705,76.82948446881315,49.63813532547864,63.8243122170237,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Employed,1,0,No-borrow/share,1-2 hrs,4.079971635354198,3.3467775061641585,0.5248033782469215,4.984612136332962,No,"Yes, more than once",Nothing-come regularly,High,Always,Never,4.000117143240984,1 activity,0
WEWE,Peri-urban,Public,Both,Female,12.528092831845763,P5,0.1,77.0327205548666,92.18238760869359,100.28008021591751,89.38289148133812,79.7575483305896,67.66130067843365,88.82515747361975,29.6659359635285,66.42924752473851,1,No,30-60 min,Car/trotro/bus,Don't know,SHS,Trading/market,2,1,Yes-some subjects,More than 2 hrs,5.136477253724697,4.328459664843315,3.9772613044181955,4.891559432365821,Yes,No,Nothing-come regularly,Medium,Sometimes,Once,5.249678683460609,1 activity,0
KNU_JHS,Rural,Public,Both,Male,10.793219197634395,P4,0,76.62174482483564,69.17734931353738,96.54241650369133,89.81002891990772,105.56194984624216,65.90886868690157,103.28191292030343,73.35138930081062,62.16703001153976,1,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,3,1,Yes-some subjects,1-2 hrs,4.564389590876469,3.5249404151072214,4.195812892687316,3.743629780756793,No,No,Work to earn,High,Sometimes,Once,3.904449382758108,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.068631712761139,P4,2,75.8137159864512,91.36093642463189,91.43230411725293,96.67901250992759,56.66535542929566,72.18398285228642,70.16305203356164,70.01059819516344,56.35825991848735,0,Yes,More than 1 hour,Car/trotro/bus,Yes,JHS,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,1.1455907397178202,4.059967550762928,3.152964164552564,4.463536203956308,No,No,Nothing-come regularly,Medium,Never,Never,4.372594543345818,2 activities,0
AYED_RC,Peri-urban,Public,Both,Male,13.374332734959694,JHS2,0,75.55764199882074,92.81131659794376,64.25484515462344,92.42510939100453,70.94345942656358,87.5458868439541,71.29706808874337,32.70663379544461,78.57249280757918,0,No,15-30 min,Car/trotro/bus,No,JHS,Skilled trade,3,1,Yes-all subjects,More than 2 hrs,4.450981140391747,3.148366485572825,5.1795081985260065,4.816064677270629,No,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Never,4.388862481175931,2 activities,0
SHI,Peri-urban,Private,Both,Female,13.695920240324389,JHS2,0.1,86.15614563595244,91.63011977052324,82.6583619231454,87.61838169919619,66.9458137857288,63.58365375764412,73.49677071752095,31.463987593151597,63.30854849876827,1,Yes,Less than 15 min,Car/trotro/bus,Yes,SHS,Employed,1,0,Yes-all subjects,1-2 hrs,4.088723831336494,3.1715414366053825,5.047081015606654,4.754737773449843,No,No,Nothing-come regularly,Low,Sometimes,Never,4.5673907588035245,1 activity,0
KNU_JHS,Rural,Public,Both,Male,9.260314546601697,JHS2,0,76.39821415147343,89.77814180369562,72.42749199491513,86.85868110516826,78.34732050638289,49.72836957891223,71.0945304256376,25.727122284692896,57.696429605281466,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,1,1,Yes-some subjects,More than 2 hrs,3.956454098781622,5.558345794413022,5.0905500809401785,4.4602226905077,No,"Yes, once",Help at home,Medium,Always,Once,3.885749215848661,2 activities,0
WEWE,Rural,Public,Both,Male,13.005752713147483,JHS1,1,65.79978484183536,100.56760665269117,75.292499953943,77.66059481215184,61.040797141616466,41.57276561147144,79.10835622977153,59.27015608454721,49.00482000174754,1,No,30-60 min,Car/trotro/bus,No,JHS,Farming/fishing,4,1,Yes-some subjects,1-2 hrs,4.147095553598849,5.565676849232792,5.103365760600159,3.003742589896408,Yes,Yes-more than once,Nothing-come regularly,Medium,Often,Once,1.9271003535191402,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.362556922482375,P5,0,79.31345715105853,98.64151667977654,86.82174252358124,69.98785207131132,77.99394093676813,61.53223176151376,73.4746349031859,26.198090262707897,57.051616159208756,1,Yes,Less than 15 min,Car/trotro/bus,No,Tertiary,Farming/fishing,4,1,No-borrow/share,More than 2 hrs,3.0441526523786533,5.641015700288518,2.8972330438726166,4.671382621149264,Yes," Yes, more than once",Nothing-come regularly,Low,Always,Never,3.36014829915505,1 activity,0
WEWE,Rural,Public,Both,Female,12.463870576451454,JHS2,0,75.91862195318214,92.10977346792224,80.21128897145054,80.40227775863829,66.75322619400306,78.98630542181994,72.02554815673872,63.178153677984305,72.10635467273072,0,No,Less than 15 min,Walk,No,Tertiary,Employed,4,1,Yes-all subjects,1-2 hrs,4.2129156309044955,5.146395248219522,4.982522878473427,5.038253417449217,No,No,Nothing-come regularly,High,Sometimes,Once,1.627840967579631,2 activities,0
AYED_RC,Peri-urban,Private,Questionnaire,Female,13.183092387425393,P5,0,79.66872305903269,97.80603846964682,88.10448795998519,89.90204725057815,70.28570826749468,73.26860069835891,60.32316291045626,83.1800732751785,45.76693190108169,1,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,1-2 hrs,4.112895141758024,5.169690777885102,4.320276763486299,4.805196335424374,yes,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,3.112860005165695,1 activity,0
KNU_JHS,Rural,Public,Both,Female,13.069507771142678,JHS1,0,95.55738801373434,96.15416030631896,95.38616042320903,83.50146408522461,92.27174456613669,69.69535712986328,62.87284282273126,82.0169294491048,69.17447591967459,1,No,15-30 min,Walk,No,JHS,Farming/fishing,3,0,No textbooks,1-2 hrs,4.9350564144811,5.246260513594113,2.9675086970811715,4.807217726562388,No,Yes-more than once,Help at home,Medium,Often,Never,4.299580870359446,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,11.913673744743852,JHS2,0,92.31708326186367,99.22834251079716,76.27138739760149,77.99272149939189,77.84393361400329,70.91676693422868,82.23800053798311,60.58193031282464,77.63207095190474,1,No,15-30 min,Walk,No,JHS,Employed,3,0,No textbooks,Less than 1 hr,4.106762543667563,5.450044602393766,3.1032157777011493,4.947849563137402,Yes,No,Nothing-come regularly,High,Sometimes,Never,5.455869008843465,1 activity,0
WEWE,Peri-urban,Public,Both,Male,12.270047464911272,JHS1,0,83.35893496915408,103.72193756422456,85.40601292966097,93.63726373472956,91.41638174619034,62.56720272269363,41.26323781080899,56.45127002878653,66.17246363369884,0,No,15-30 min,Car/trotro/bus,No,Primary,Trading/market,4,1,Yes-some subjects,More than 2 hrs,5.69268052615003,3.292658580232126,2.934680763193363,5.2183552423375,Yes,No,Nothing-come regularly,Medium,Always,Never,3.8471639793362,1 activity,0
WEWE,Peri-urban,Private,Questionnaire,Male,11.815000929258835,JHS2,0.7,80.62516357585467,89.83488736736857,-14.540658579150053,79.64614523410377,100.8659600037886,46.226839922557794,50.703928990122634,60.30793418096715,69.11834912500288,0,Unknown,15-30 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,1,1,Yes-some subjects,More than 2 hrs,4.21057961090715,1.594539569173753,1.5054827483500959,3.9121774749987255,No,No,Nothing-come regularly,Medium,Always,Never,5.405836243276133,1 activity,0
SHI,Rural,Public,Both,Female,11.002487499203793,JHS1,0.9,73.77766176139758,97.58551221677001,86.44548186997308,83.6214908500898,88.46340821802096,46.68463858119,53.20565419897042,27.496099141791913,58.04150026078209,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,3,0,Yes-all subjects,1-2 hrs,4.380907178919206,5.709699194223687,4.86465395871558,4.660260227988282,Yes,"Yes, more than once",Work to earn,Medium,Sometimes,Never,2.225943711406853,1 activity,0
SHI,Rural,Public,Both,Female,11.58543195486087,P4,0,92.07228605048257,74.90381436281197,76.41031449252431,78.41644089441665,84.95829910238663,46.23542751759909,70.03381136776713,31.941588451213427,66.13139524415972,0,Yes,Less than 15 min,Car/trotro/bus,No,Don't know,Employed,3,1,No-borrow/share,1-2 hrs,0.7385646889767519,5.545872001705839,4.032053002267432,3.8768677541542638,Yes,No,Nothing-come regularly,High,Always,2-3 times,4.044403384038983,2 activities,0
KNU_JHS,Peri-urban,Private,Both,Female,12.062971338911296,JHS2,1,73.65377093894303,82.474740609274,77.4120916221298,83.64797875179534,90.8312766652319,94.53157196979573,74.70083331878163,57.69233835192728,60.039289924602635,0,No,Less than 15 min,Walk,Don't know,Tertiary,Employed,3,1,Yes-some subjects,More than 2 hrs,4.288195944440146,5.40271179709979,3.1609802224522667,4.795470375602031,Yes,Yes-once,Help at home,Medium,Sometimes,Never,2.587355590883949,1 activity,0
KNU_JHS,Rural,Public,Both,Female,10.88246402166909,JHS2,0,-15.734276663854565,94.4235559123487,100.4132526671378,86.4689335242616,84.33187556740309,71.4370850845429,72.91588894287399,34.93223988396895,58.20786332469834,0,No,Less than 15 min,Walk,Yes,Don't know,Employed,1,1,No-borrow/share,1-2 hrs,3.0674883140661535,3.4288634687023354,0.6179896252139137,3.0084654878029586,No,No,Nothing-come regularly,High,Always,Never,4.231228741754574,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,15.659613615670013,P4,0,85.17293415937314,87.20177367458166,-2.370805392271662,93.53263768496262,7.953886970816811,52.122838669156295,73.99954885964722,43.59301663067992,49.866968750987006,1,No,Less than 15 min,Walk,No,Tertiary,Farming/fishing,4.2,1,Yes-some subjects,More than 2 hrs,4.153731628167634,5.378903992076551,0.23596378594449874,0.5987243267891584,No,"Yes, once",Long distance/transport,High,Sometimes,Never,2.1056747593195704,3 activities,0
WEWE,Rural,Public,Both,Female,11.262913829166859,JHS1,0,88.83334143773726,93.66231898703361,71.75566110390332,85.77723199881021,91.90617661191851,57.57234195758632,57.83145236823199,59.54085375881795,73.0054007712449,0,No,More than 1 hour,Walk,No,Tertiary,Trading/market,2,1,Yes-some subjects,Less than 1 hr,4.08143712249747,2.5371759671030727,4.273773141345492,2.8799612994337696,Yes,"Yes, more than once",Work to earn,Medium,Always,Never,1.50249454163472,2 activities,1
WEWE,Peri-urban,Public,Both,Female,9.718386172504644,JHS2,0.4,77.14156215271383,84.29884341781799,85.886948803819,87.35714431042518,72.30325197363129,67.44337938112494,73.54120190350568,62.9009808064623,64.61150314122668,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,Less than 1 hr,4.292917241717615,3.3744708452533145,3.4930925936491852,5.157260188863105,Yes,"Yes, once",Work to earn,Medium,Never,Never,3.829819970817608,2 activities,0
WEWE,Peri-urban,Public,Both,Male,8.361058572739973,JHS1,4+,73.98186594515805,79.23488769760172,96.4586355720075,68.64002267918471,59.18370989083322,47.64809984401385,55.94821616787964,89.49064355276005,70.00826983895534,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Trading/market,3,0,Yes-all subjects,Less than 1 hr,5.347479579831788,5.532737865950368,4.47108859124749,5.0038109076248585,Yes,Yes-once,Nothing-come regularly,Medium,Rarely,Never,5.063320141909826,2 activities,0
KNU_JHS,Peri-urban,Public,Questionnaire,Female,12.224021482427341,JHS2,0,80.01607436496919,84.23611200137488,96.37545061142352,88.08681536869707,82.31336244064703,59.44374533533916,53.45996604778231,59.21770682987619,58.37645292117597,1,Unknown,Less than 15 min,Car/trotro/bus,No,Tertiary,Farming/fishing,3,0,Yes-some subjects,1-2 hrs,4.491694299183068,5.3525485712892955,4.163420392224089,4.7892782086851975,No,No,Nothing-come regularly,Low,Often,Never,5.221109638511022,2 activities,0
WEWE,Peri-urban,Public,Both,Female,12.079408011588571,JHS2,0,67.62606254265745,89.98902810437936,77.94210042834297,84.75867596924394,69.46488471026508,39.395468795617795,78.79402053173759,74.95924171605112,63.49307554970916,0,No,Less than 15 min,Walk,Yes,Don't know,Employed,2,1,Yes-all subjects,Less than 1 hr,5.025582299401197,4.763802166450823,-0.34288433734053525,5.029012921324417,No,"Yes, more than once",Work to earn,Medium,Never,Never,3.077695926626511,1 activity,0
WEWE,Peri-urban,Public,Both,Male,13.721863713459326,P5,0,89.94486776998859,83.29851371981682,79.9332451057554,84.53285012738246,73.99781760655493,94.45392599233874,40.74226025746655,54.153497619846036,56.12229776514518,0,Yes,15-30 min,Car/trotro/bus,No,Tertiary,Employed,2,1,Yes-some subjects,More than 2 hrs,5.178217527634265,5.2240231171265945,5.286344364549017,4.868247009803259,Yes,No,Nothing-come regularly,Medium,Rarely,More than 3 times,5.1691277040699966,1 activity,0
KNU_JHS,Rural,Public,Questionnaire,Female,13.219741771820162,P4,0,85.1605396160281,91.7386561709295,86.9515929447062,88.86698210535592,93.59906027988383,69.85885103962117,71.00233019050394,81.32683441599089,61.263657621384446,0,Unknown,Less than 15 min,Car/trotro/bus,No,Tertiary,Not collected,4,1,Yes-some subjects,More than 2 hrs,3.611773428748324,4.352261085049424,3.937296641916172,2.7857983790955196,Yes,No,Nothing-come regularly,High,Always,Once,3.340043956463407,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,12.111482721900947,P6,1.1,86.60025834225975,88.37110537507617,62.4207388519753,94.24036242062152,75.58178191926095,67.34343149149662,75.54672150535563,39.21719431351002,56.084852554415676,0,Unknown,15-30 min,Car/trotro/bus,Yes,SHS,Employed,4.9,1,Yes-some subjects,1-2 hrs,4.316374230260193,3.321685647241938,1.7842790910528317,2.458448218763799,No,No,Nothing-come regularly,Low,Never,Once,5.049144114910469,1 activity,0
SHI,Peri-urban,Public,Both,Male,11.56643674641815,JHS2,0.1,87.21831256255652,90.2371451541047,86.97043068474287,78.55738993876338,82.55106365468237,39.85129228747955,40.913484487258785,51.46823317686536,68.35727273505455,1,No,30-60 min,Car/trotro/bus,No,SHS,Employed,5,1,Yes-some subjects,More than 2 hrs,4.147836869066224,3.9553493701989426,3.78832743747582,4.438026350526773,Yes,No,Nothing-come regularly,Medium,Always,Never,3.3772739481591683,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.377069234231733,JHS2,1,87.73383890820027,91.58807528442789,88.75781380220062,70.58274316287442,74.30694960413052,65.48485649488343,56.24298474794535,30.939975150246422,67.06221520684888,1,No,Less than 15 min,Walk,No,JHS,Skilled trade,5,1,Yes-some subjects,1-2 hrs,4.017661745204917,3.410485361295923,5.494765031508676,4.215674892564957,No,No,Help at home,High,Rarely,Never,4.762964721699373,1 activity,0
WEWE,Peri-urban,Public,Both,Female,14.954891036023987,P4,0.7,89.66432788798339,96.42441413479638,71.57171207411264,64.26231205980893,88.10415828149867,57.83797930172244,57.916442909025974,63.09096858158885,52.5161202753419,1,No,15-30 min,Walk,No,Don't know,Employed,4.9,0,Yes-some subjects,1-2 hrs,3.872121693234655,5.258895716252995,4.12768371302194,4.904572243928329,Yes,Yes-once,Work to earn,Hgh,Rarely,More than 3 times,2.509834319590051,2 activities,0
WEWE,Peri-urban,Public,Both,Female,15.673926961976639,P5,0,80.34727948432352,94.08058724566308,64.93299476064755,81.76708031639049,98.5362434477614,69.33037957422988,86.20198337785179,37.50058750046978,67.76282267918995,0,Unknown,30-60 min,Walk,Yes,SHS,Employed,3,1,Yes-some subjects,1-2 hrs,3.977988192455917,5.393977327185426,5.140563839411452,3.8438091105545285,Yes,"Yes, once",Nothing-come regularly,Medium,Often,Never,4.182638630110758,2 activities,0
AYED_RC,Peri-urban,Public,Both,Female,14.526455589760848,JHS1,0,88.30878240896773,95.63179873142774,65.91891140215897,73.50960704537287,46.72866222229276,71.31854041202139,60.59969864139388,31.986821987847176,80.74850200442447,1,No,15-30 min,Walk,No,Don't know,Skilled trade,2.7,1,Yes-some subjects,1-2 hrs,4.038551824386153,2.907561062178582,2.0383084812811783,5.329145708962026,Yes,"Yes, once",Nothing-come regularly,Don't know,Rarely,Never,4.181146032064612,1 activity,0
KNU_JHS,Rural,Public,Both,Female,13.006914481030007,JHS1,0,69.78352072648238,103.51669930750873,72.72670889186517,86.442300311422,81.53484080952872,57.63126749577643,77.52179471908434,79.09479037350003,68.2237303351169,0,No,Less than 15 min,Walk,No,Tertiary,Employed,4,1,Yes-some subjects,Less than 1 hr,4.09682434749302,3.586918130843332,3.1436212192348276,0.709059666194124,Yes,No,Nothing-come regularly,Medium,Sometimes,Once,3.054335454417048,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,10.206783024510331,P4,0,93.05764668017663,95.47674875493055,65.74124383050844,69.4115134449847,84.76820390117143,52.63318731668892,81.41096540682997,57.56533375150629,74.44767083055588,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,4,1,Yes-all subjects,More than 2 hrs,4.042605451476682,3.4048131654023024,3.2240976514457946,0.7487525400456159,Yes,No,Work to earn,Medium,Sometimes,Never,3.087590633522848,2 activities,0
KNU_JHS,Rural,Public,Questionnaire,Male,10.653245317692125,P5,0,81.09993891994226,96.80361641397391,-44.70722218023186,94.15107344264486,69.19291912598439,76.53000460043312,40.32647711539727,27.903703961060902,63.5912914110366,0,Yes,15-30 min,Car/trotro/bus,Yes,SHS,Farming/fishing,1,1,Yes-some subjects,1-2 hrs,4.967787885765705,3.26655062823676,0.31046139211802526,3.0815117192126924,Yes,Yes-once,Nothing-come regularly,Medium,Always,More than 3 times,3.872588624477908,1 activity,0
WEWE,Peri-urban,Public,Both,Female,13.807869451219894,P4,1,79.50304257204793,89.23644546646082,15.599143340604403,66.2540600593011,59.6469627350387,80.15913582065963,62.544334044386154,61.63375144463294,23.0885436596591,1,Yes,15-30 min,Walk,Don't know,Tertiary,Employed,3,0,Yes-some subjects,1-2 hrs,2.9473059381694475,5.290436891214876,3.386663826497289,4.161592618334917,Yes,No,Work to earn,Low,Always,Once,2.407080546080452,3 activities,0
KNU_JHS,Rural,Public,Both,Female,7.850958924539314,JHS1,0,80.09126718576424,84.78461934391485,98.92934212480375,75.26937140052513,71.98432700049503,63.89411488446645,57.20327477619594,38.1512888328976,63.894658644617714,0,Unknown,Less than 15 min,Car/trotro/bus,No,Tertiary,Employed,1.7,1,"Yes, for some",1-2 hrs,2.8752094302151816,3.0500692457032264,5.261351061746121,0.41501695863454247,No,Yes-once,Nothing-come regularly,High,Often,Once,3.171441526797765,2 activities,0
KNU_JHS,Rural,Public,Both,Female,9.720765791359236,P4,0.4,77.0298835321344,87.21507967052446,65.23707347578043,80.54837892223583,74.54763295015309,65.32063307808713,87.35863056672659,63.25739851910457,13.955561990069462,1,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,4.5,1,No-borrow/share,More than 2 hrs,4.04594182332413,3.4507460112204438,4.7995308700360955,4.667609797457532,Yes,No,Work to earn,High,Often,Once,4.3599046746702195,1 activity,0
KNU_JHS,Rural,Public,Both,Female,8.850140212123025,P4,0,80.9294814304099,85.0669979113362,75.78828198773246,88.39364225861924,77.13123476016887,51.279732162572635,40.162342501740326,51.332717568277474,44.66705017596409,1,Unknown,15-30 min,Walk,No,SHS,Employed,2,1,Yes-some subjects,More than 2 hrs,5.251472188999341,3.325974504056019,1.3661186992862424,5.079971859385841,Yes,No,Work to earn,Medium,Often,Never,4.170392641452299,1 activity,0
KNU_JHS,Rural,Public,Both,Female,11.829243990617131,P5,0,72.72584970221322,92.17448833838935,87.02398792064051,80.15966027729554,55.37963388618442,65.04727174773218,60.44200606890061,51.57649608334906,63.498843992431375,0,No,Less than 15 min,Car/trotro/bus,No,Primary,Skilled trade,1,1,No-borrow/share,1-2 hrs,4.55129261021729,3.1939923772764987,3.9429190142753727,3.895240815321256,No,No,Long distance/transport,Medium,Often,Never,4.0457462927192065,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.524628235923089,P5,0,81.38812699366429,96.08945336186906,78.1173997387248,89.97017770296792,60.47794790836708,49.9403754581639,43.5171996080916,70.43637231101417,67.15438996570597,0,No,30-60 min,Walk,Don't know,JHS,Skilled trade,3.1,0,No textbooks,1-2 hrs,3.1846990939104067,5.536921310388896,3.185521226284655,4.852719276224299,No,Yes-once,Work to earn,Medium,Always,Never,1.6392863720207171,2 activities,0
AYED_RC,Peri-urban,Private,Both,Male,14.173312113718367,JHS2,0.1,79.53348050965931,81.85382346231509,92.64904677247245,91.44398381208964,61.62109998173341,47.89717096219232,54.27978248529094,56.76518642854957,62.62010108678963,0,No,30-60 min,Car/trotro/bus,Don't know,JHS,No paid work,3,1,Yes-some subjects,More than 2 hrs,5.395365658394106,5.421386402730889,2.806120335541609,4.651095759095772,No,No,Nothing-come regularly,High,Always,Never,4.003559991301676,2 activities,0
KNU_JHS,Rural,Public,Both,Male,12.49312026644325,JHS2,0,80.37334646167425,71.07939863158052,99.88869526937978,70.57457465098254,52.8239535326259,46.07122585104081,54.11567403550446,52.213125535480955,75.5174006241662,1,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Farming/fishing,2.6,1,Yes-some subjects,Less than 1 hr,5.519362736413842,5.51992436322377,4.140158273399511,4.750599807090378,Yes,Yes-once,Help at home,Medium,Sometimes,Once,3.244571242131014,2 activities,0
SHI,Peri-urban,Public,Questionnaire,Female,13.391501858752132,P6,1,78.27779333339066,83.51454298821189,68.22279640584674,85.57884213785367,74.1891996441558,26.852100579023855,38.5370659865232,46.62499526322461,64.10098015385734,0,Unknown,Less than 15 min,Car/trotro/bus,Don't know,Don't know,Farming/fishing,3.2,1,Yes-some subjects,1-2 hrs,4.3066457177579105,1.849057111284777,4.826302878965254,3.806333655378486,No,"Yes, more than once",Help at home,High,Always,Never,1.5220106014278196,2 activities,0
